iteration,sharpe,return,max_dd,actual_sharpe,p_value
1,-1.9509970581848877,-51.35196259183385,-0.5395510919692752,1.0734983107040525,0.038
2,-0.8873568731970627,-20.69547600222883,-0.23759951670461887,1.0734983107040525,0.038
3,0.7819723601896506,17.60000655230627,-0.10853346552481824,1.0734983107040525,0.038
4,-0.216941130519925,-12.279142063808324,-0.18500070972542837,1.0734983107040525,0.038
5,0.3719851845112691,6.981081037833303,-0.10049243211750769,1.0734983107040525,0.038
6,-0.5971086668450906,-11.305152523870387,-0.26186000522785713,1.0734983107040525,0.038
7,0.37081821471155296,10.76849725082678,-0.12079953532955845,1.0734983107040525,0.038
8,0.016512792735144846,-1.3369796841597559,-0.18933690311432327,1.0734983107040525,0.038
9,0.4928679185700734,10.28664569274589,-0.1269812942158255,1.0734983107040525,0.038
10,0.3228712056187422,8.664984341602944,-0.1846169296226875,1.0734983107040525,0.038
11,1.3169857852295046,44.3511973263826,-0.0730290235870853,1.0734983107040525,0.038
12,0.052168545888786416,0.07713478613780023,-0.1736120532711961,1.0734983107040525,0.038
13,0.498057660868557,11.298394668971357,-0.09256554283115004,1.0734983107040525,0.038
14,-1.604651503227548,-29.21238816968955,-0.32144375580718,1.0734983107040525,0.038
15,-1.7261550385847595,-39.36219390089973,-0.4075908171400441,1.0734983107040525,0.038
16,0.9478222618473794,24.26540382672002,-0.12449560565888862,1.0734983107040525,0.038
17,0.9561079535482794,31.985051310978196,-0.1480503229669986,1.0734983107040525,0.038
18,-0.6850433247893999,-14.383234809836887,-0.25990056494143987,1.0734983107040525,0.038
19,0.7086169394450086,19.970723988003925,-0.08493465732033878,1.0734983107040525,0.038
20,0.10309468847187377,1.0319224531102789,-0.14923917616010862,1.0734983107040525,0.038
21,0.5507024955305749,12.501629251002356,-0.13394248340713832,1.0734983107040525,0.038
22,0.5114949878398959,9.293175253533882,-0.09802188217184582,1.0734983107040525,0.038
23,-1.1451660816631812,-17.23516637721061,-0.27773190259402913,1.0734983107040525,0.038
24,0.09979671139646423,0.9642094741934226,-0.17767475116939357,1.0734983107040525,0.038
25,0.5981122349345476,11.340963653602598,-0.12383423696051721,1.0734983107040525,0.038
26,0.2996219432183084,7.232956767786303,-0.17463168688316844,1.0734983107040525,0.038
27,0.5085375245808327,14.830288822440153,-0.1463582207117966,1.0734983107040525,0.038
28,-0.8569832597936475,-20.295808499513424,-0.2818205455279915,1.0734983107040525,0.038
29,-0.486960609684274,-14.86561702081428,-0.22093820669737707,1.0734983107040525,0.038
30,0.8489409351917967,30.64789180761607,-0.09158853766435993,1.0734983107040525,0.038
31,-1.2623461691414946,-31.88046292074328,-0.4106094010091902,1.0734983107040525,0.038
32,0.5148807801689443,11.754843160810369,-0.12191499731673427,1.0734983107040525,0.038
33,0.4091804913449321,7.410991869384453,-0.11751613574645225,1.0734983107040525,0.038
