fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,37.06025844626044,2.378672905576813,-7.365884854998638,1.5762008189285894,549,Base,30.0,25.0
10.0,5.0,28.84341095627232,1.8543263457746433,-8.953769142378555,1.4130818251809516,549,Stress1,30.0,25.0
