fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,17.31959483566108,1.4188088810519068,-6.409817736189849,1.274565436842804,609,Base,16.0,11.0
10.0,5.0,8.751512743083323,0.7206480625277524,-8.985161886281755,1.1270438408638903,609,Stress1,16.0,11.0
