entry_time,exit_time,direction,entry_price,exit_price,size,notional,quantity,gross_pnl,costs,net_pnl,exit_reason,tp_multiple,pnl,trade_id,regime
2024-02-14 08:00:00+00:00,2024-02-17 14:00:00+00:00,1,50758.0,50758.0,0.3,524.3955931406589,0.010331289513784208,0.0,0.7341538303969224,-0.7341538303969224,stop,6.0,-0.7341538303969224,11,BULL
2024-02-14 08:00:00+00:00,2024-02-17 14:00:00+00:00,1,50758.0,50758.0,0.2,349.5970620937726,0.006887526342522806,0.0,0.48943588693128165,-0.48943588693128165,stop,10.0,-0.48943588693128165,12,BULL
2024-02-18 22:00:00+00:00,2024-02-20 17:00:00+00:00,1,52239.8,51289.372280990116,0.5,1374.112911353771,0.026303946633673386,-25.000000000000004,1.9237580758952795,-26.923758075895282,stop,2.0,-26.923758075895282,13,SIDEWAYS
2024-02-18 22:00:00+00:00,2024-02-20 17:00:00+00:00,1,52239.8,51289.372280990116,0.3,824.4677468122626,0.01578236798020403,-15.0,1.1542548455371675,-16.154254845537167,stop,6.0,-16.154254845537167,14,SIDEWAYS
2024-02-18 22:00:00+00:00,2024-02-20 17:00:00+00:00,1,52239.8,51289.372280990116,0.2,549.6451645415085,0.010521578653469357,-10.000000000000004,0.7695032303581119,-10.769503230358115,stop,10.0,-10.769503230358115,15,SIDEWAYS
2024-02-25 02:00:00+00:00,2024-02-26 15:00:00+00:00,1,51602.05,52349.29785996474,0.5,1726.4034052380946,0.03345610116726166,25.0,2.4169647673333325,22.583035232666667,tp1,2.0,22.583035232666667,16,SIDEWAYS
2024-02-25 02:00:00+00:00,2024-02-26 16:00:00+00:00,1,51602.05,53395.44486391538,0.3,1035.8420431428567,0.020073660700356995,36.00000000000014,1.4501788603999994,34.54982113960014,tp2,6.0,34.54982113960014,17,SIDEWAYS
2024-02-25 02:00:00+00:00,2024-02-26 16:00:00+00:00,1,51602.05,52996.91267193418,0.2,690.5613620952379,0.013382440466904665,18.6666666666667,0.966785906933333,17.699880759733368,tp3,10.0,17.699880759733368,18,SIDEWAYS
2024-02-27 01:00:00+00:00,2024-02-27 19:00:00+00:00,1,55768.41,57423.169432391995,0.5,842.5455825833478,0.015107936241742373,25.0,1.179563815616687,23.82043618438331,tp1,2.0,23.82043618438331,19,HIGH_VOL
2024-02-27 01:00:00+00:00,2024-02-28 08:00:00+00:00,1,55768.41,58857.29427379838,0.2,337.01823303333913,0.006043174496696949,18.666666666666643,0.4718255262466748,18.194841140419967,tp3,10.0,18.194841140419967,20,HIGH_VOL
2024-02-27 01:00:00+00:00,2024-02-28 13:00:00+00:00,1,55768.41,59739.83263774078,0.3,505.5273495500087,0.009064761745045424,35.99999999999998,0.7077382893700122,35.292261710629965,tp2,6.0,35.292261710629965,21,HIGH_VOL
2024-03-03 00:00:00+00:00,2024-03-03 22:00:00+00:00,-1,61736.9,63015.740295290314,0.5,1206.8922958434182,0.01954896173671529,-25.0,1.6896492141807855,-26.689649214180786,stop,2.0,-26.689649214180786,22,SIDEWAYS
2024-03-03 00:00:00+00:00,2024-03-03 22:00:00+00:00,-1,61736.9,63015.740295290314,0.3,724.1353775060509,0.011729377042029173,-15.0,1.0137895285084713,-16.01378952850847,stop,6.0,-16.01378952850847,23,SIDEWAYS
2024-03-03 00:00:00+00:00,2024-03-03 22:00:00+00:00,-1,61736.9,63015.740295290314,0.2,482.7569183373673,0.007819584694686117,-10.000000000000002,0.6758596856723142,-10.675859685672316,stop,10.0,-10.675859685672316,24,SIDEWAYS
2024-03-03 22:00:00+00:00,2024-03-04 00:00:00+00:00,1,62827.43,64155.49789070757,0.5,1182.684831844829,0.018824338857165238,25.0,1.6557587645827605,23.34424123541724,tp1,2.0,23.34424123541724,25,SIDEWAYS
2024-03-03 22:00:00+00:00,2024-03-04 08:00:00+00:00,1,62827.43,65306.49006265413,0.2,473.0739327379316,0.007529735542866095,18.66666666666663,0.6623035058331043,18.004363160833524,tp3,10.0,18.004363160833524,26,SIDEWAYS
2024-03-03 22:00:00+00:00,2024-03-04 14:00:00+00:00,1,62827.43,66014.79293769816,0.3,709.6108991068974,0.011294603314299143,35.99999999999992,0.9934552587496563,35.006544741250266,tp2,6.0,35.006544741250266,27,SIDEWAYS
2024-03-05 18:00:00+00:00,2024-03-05 19:00:00+00:00,-1,63988.37,59183.36768265264,0.5,332.9258019761237,0.005202911122382453,25.000000000000043,0.46609612276657314,24.53390387723347,tp1,2.0,24.53390387723347,28,HIGH_VOL
2024-03-05 18:00:00+00:00,2024-03-05 23:00:00+00:00,-1,63988.37,63988.37,0.3,199.7554811856742,0.0031217466734294714,-0.0,0.2796576736599439,-0.2796576736599439,stop,6.0,-0.2796576736599439,29,HIGH_VOL
2024-03-05 18:00:00+00:00,2024-03-05 23:00:00+00:00,-1,63988.37,63988.37,0.2,133.1703207904495,0.0020811644489529815,-0.0,0.1864384491066293,-0.1864384491066293,stop,10.0,-0.1864384491066293,30,HIGH_VOL
2024-03-08 14:00:00+00:00,2024-03-08 16:00:00+00:00,1,68422.0,66401.75658366834,0.5,846.7049000986216,0.012374746428029312,-25.000000000000004,1.1853868601380702,-26.185386860138074,stop,2.0,-26.185386860138074,31,SIDEWAYS
2024-03-08 14:00:00+00:00,2024-03-08 16:00:00+00:00,1,68422.0,66401.75658366834,0.3,508.0229400591729,0.0074248478568175865,-15.0,0.7112321160828421,-15.711232116082842,stop,6.0,-15.711232116082842,32,SIDEWAYS
2024-03-08 14:00:00+00:00,2024-03-08 16:00:00+00:00,1,68422.0,66401.75658366834,0.2,338.68196003944865,0.004949898571211725,-10.000000000000002,0.4741547440552281,-10.47415474405523,stop,10.0,-10.47415474405523,33,SIDEWAYS
2024-03-14 15:00:00+00:00,2024-03-15 02:00:00+00:00,-1,70844.01,68165.62846609156,0.5,661.2576392040436,0.009333995057649104,25.0,0.925760694885661,24.07423930511434,tp1,2.0,24.07423930511434,34,SIDEWAYS
2024-03-14 15:00:00+00:00,2024-03-15 09:00:00+00:00,-1,70844.01,65844.36447003757,0.2,264.50305568161747,0.0037335980230596417,18.66666666666667,0.37030427795426446,18.296362388712406,tp3,10.0,18.296362388712406,35,SIDEWAYS
2024-03-14 15:00:00+00:00,2024-03-19 07:00:00+00:00,-1,70844.01,64415.89431861973,0.3,396.7545835224261,0.0056003970345894615,36.00000000000006,0.5554564169313966,35.44454358306866,tp2,6.0,35.44454358306866,36,SIDEWAYS
2024-03-24 18:00:00+00:00,2024-03-25 13:00:00+00:00,1,65846.01,67990.27750404032,0.5,767.6981752035389,0.011658993084069012,25.00000000000009,1.0747774452849543,23.925222554715134,tp1,2.0,23.925222554715134,37,SIDEWAYS
2024-03-24 18:00:00+00:00,2024-03-25 15:00:00+00:00,1,65846.01,69848.64267420859,0.2,307.0792700814156,0.004663597233627605,18.666666666666668,0.4299109781139818,18.236755688552687,tp3,10.0,18.236755688552687,38,SIDEWAYS
2024-03-24 18:00:00+00:00,2024-03-25 19:00:00+00:00,1,65846.01,70992.25200969676,0.3,460.6189051221233,0.006995395850441406,36.00000000000002,0.6448664671709726,35.35513353282905,tp2,6.0,35.35513353282905,39,SIDEWAYS
2024-03-29 09:00:00+00:00,2024-04-02 02:00:00+00:00,-1,69733.73,68033.86649815406,0.5,1025.5783762089438,0.014707063227636668,24.999999999999996,1.4358097266925214,23.564190273307474,tp1,2.0,23.564190273307474,40,SIDEWAYS
2024-03-29 09:00:00+00:00,2024-04-02 02:00:00+00:00,-1,69733.73,66560.65146322093,0.2,410.23135048357756,0.005882825291054667,18.66666666666663,0.5743238906770086,18.09234277598962,tp3,10.0,18.09234277598962,41,SIDEWAYS
2024-03-29 09:00:00+00:00,2024-04-02 10:00:00+00:00,-1,69733.73,65654.05759556976,0.3,615.3470257253663,0.008824237936582,36.00000000000002,0.8614858360155128,35.13851416398451,tp2,6.0,35.13851416398451,42,SIDEWAYS
2024-04-04 17:00:00+00:00,2024-04-05 05:00:00+00:00,1,68849.18,66736.74144653298,0.5,814.8068956491313,0.011834663762867348,-24.999999999999996,1.140729653908784,-26.14072965390878,stop,2.0,-26.14072965390878,43,OTHER
2024-04-04 17:00:00+00:00,2024-04-05 05:00:00+00:00,1,68849.18,66736.74144653298,0.3,488.8841373894788,0.007100798257720409,-14.999999999999998,0.6844377923452702,-15.684437792345268,stop,6.0,-15.684437792345268,44,OTHER
2024-04-04 17:00:00+00:00,2024-04-05 05:00:00+00:00,1,68849.18,66736.74144653298,0.2,325.92275825965254,0.004733865505146939,-9.999999999999998,0.45629186156351353,-10.456291861563512,stop,10.0,-10.456291861563512,45,OTHER
2024-04-09 13:00:00+00:00,2024-04-10 12:00:00+00:00,-1,69928.0,67867.13012065814,0.5,848.2825711239419,0.012130799838747597,25.0,1.1875955995735186,23.81240440042648,tp1,2.0,23.81240440042648,46,SIDEWAYS
2024-04-09 13:00:00+00:00,2024-04-10 19:00:00+00:00,-1,69928.0,69928.0,0.3,508.96954267436513,0.007278479903248558,-0.0,0.7125573597441112,-0.7125573597441112,stop,6.0,-0.7125573597441112,47,SIDEWAYS
2024-04-09 13:00:00+00:00,2024-04-10 19:00:00+00:00,-1,69928.0,69928.0,0.2,339.3130284495768,0.004852319935499039,-0.0,0.4750382398294075,-0.4750382398294075,stop,10.0,-0.4750382398294075,48,SIDEWAYS
2024-04-21 03:00:00+00:00,2024-04-22 22:00:00+00:00,1,65170.0,66927.25015900016,0.5,927.158829182872,0.014226773502882798,25.000000000000103,1.2980223608560206,23.701977639144083,tp1,2.0,23.701977639144083,49,BULL
2024-04-21 03:00:00+00:00,2024-04-24 14:00:00+00:00,1,65170.0,65170.0,0.3,556.2952975097231,0.008536064101729678,0.0,0.7788134165136124,-0.7788134165136124,stop,6.0,-0.7788134165136124,50,BULL
2024-04-21 03:00:00+00:00,2024-04-24 14:00:00+00:00,1,65170.0,65170.0,0.2,370.8635316731488,0.00569070940115312,0.0,0.5192089443424084,-0.5192089443424084,stop,10.0,-0.5192089443424084,51,BULL
2024-04-24 14:00:00+00:00,2024-04-24 20:00:00+00:00,-1,65234.85,63610.70386535252,0.5,1004.1407082829923,0.01539270356692768,24.999999999999996,1.4057969915961892,23.594203008403806,tp1,2.0,23.594203008403806,52,SIDEWAYS
2024-04-24 14:00:00+00:00,2024-04-25 21:00:00+00:00,-1,65234.85,65234.85,0.3,602.4844249697953,0.00923562214015661,-0.0,0.8434781949577135,-0.8434781949577135,stop,6.0,-0.8434781949577135,53,SIDEWAYS
2024-04-24 14:00:00+00:00,2024-04-25 21:00:00+00:00,-1,65234.85,65234.85,0.2,401.6562833131969,0.006157081426771073,-0.0,0.5623187966384757,-0.5623187966384757,stop,10.0,-0.5623187966384757,54,SIDEWAYS
2024-05-03 13:00:00+00:00,2024-05-04 10:00:00+00:00,1,61689.94,64072.31952226783,0.5,647.3563450259618,0.010493710076974654,25.0,0.9062988830363465,24.093701116963654,tp1,2.0,24.093701116963654,55,OTHER
2024-05-03 13:00:00+00:00,2024-05-08 20:00:00+00:00,1,61689.94,61689.94,0.3,388.41380701557705,0.0062962260461847915,0.0,0.5437793298218079,-0.5437793298218079,stop,6.0,-0.5437793298218079,56,OTHER
2024-05-03 13:00:00+00:00,2024-05-08 20:00:00+00:00,1,61689.94,61689.94,0.2,258.94253801038474,0.004197484030789862,0.0,0.3625195532145386,-0.3625195532145386,stop,10.0,-0.3625195532145386,57,OTHER
2024-05-13 07:00:00+00:00,2024-05-15 12:00:00+00:00,1,62334.37,63793.97308893853,0.5,1067.6595999349997,0.01712794402085077,25.0,1.4947234399089997,23.505276560091,tp1,2.0,23.505276560091,58,SIDEWAYS
2024-05-13 07:00:00+00:00,2024-05-15 16:00:00+00:00,1,62334.37,65058.96243268525,0.2,427.0638399739999,0.006851177608340309,18.666666666666615,0.5978893759635998,18.068777290703014,tp3,10.0,18.068777290703014,59,SIDEWAYS
2024-05-13 07:00:00+00:00,2024-05-15 19:00:00+00:00,1,62334.37,65837.41741345247,0.3,640.5957599609998,0.010276766412510461,35.999999999999915,0.8968340639453997,35.103165936054516,tp2,6.0,35.103165936054516,60,SIDEWAYS
2024-05-23 13:00:00+00:00,2024-05-27 15:00:00+00:00,-1,68036.14,70079.71693130696,0.5,832.3168430523407,0.012233451854445897,-25.000000000000004,1.165243580273277,-26.16524358027328,stop,2.0,-26.16524358027328,61,SIDEWAYS
2024-05-23 13:00:00+00:00,2024-05-27 15:00:00+00:00,-1,68036.14,70079.71693130696,0.3,499.3901058314044,0.007340071112667539,-15.000000000000002,0.6991461481639661,-15.699146148163967,stop,6.0,-15.699146148163967,62,SIDEWAYS
2024-05-23 13:00:00+00:00,2024-05-27 15:00:00+00:00,-1,68036.14,70079.71693130696,0.2,332.9267372209363,0.004893380741778359,-10.000000000000002,0.46609743210931076,-10.466097432109313,stop,10.0,-10.466097432109313,63,SIDEWAYS
2024-05-27 15:00:00+00:00,2024-05-28 01:00:00+00:00,1,70373.85,68933.36720521798,0.5,1221.358739148439,0.01735529233015444,-25.000000000000004,1.7099022348078148,-26.709902234807817,stop,2.0,-26.709902234807817,64,SIDEWAYS
2024-05-27 15:00:00+00:00,2024-05-28 01:00:00+00:00,1,70373.85,68933.36720521798,0.3,732.8152434890634,0.010413175398092663,-15.000000000000002,1.0259413408846887,-16.02594134088469,stop,6.0,-16.02594134088469,65,SIDEWAYS
2024-05-27 15:00:00+00:00,2024-05-28 01:00:00+00:00,1,70373.85,68933.36720521798,0.2,488.54349565937565,0.006942116932061776,-10.000000000000002,0.6839608939231259,-10.683960893923128,stop,10.0,-10.683960893923128,66,SIDEWAYS
2024-05-28 01:00:00+00:00,2024-05-31 16:00:00+00:00,-1,68614.11,66912.04351339837,0.5,1007.8059602858975,0.014688027874819006,25.0,1.4109283444002565,23.589071655599742,tp1,2.0,23.589071655599742,67,SIDEWAYS
2024-05-28 01:00:00+00:00,2024-06-03 02:00:00+00:00,-1,68614.11,68614.11,0.3,604.6835761715384,0.008812816724891403,-0.0,0.8465570066401538,-0.8465570066401538,stop,6.0,-0.8465570066401538,68,SIDEWAYS
2024-05-28 01:00:00+00:00,2024-06-03 02:00:00+00:00,-1,68614.11,68614.11,0.2,403.122384114359,0.005875211149927602,-0.0,0.5643713377601026,-0.5643713377601026,stop,10.0,-0.5643713377601026,69,SIDEWAYS
2024-06-07 17:00:00+00:00,2024-06-11 02:00:00+00:00,-1,69803.59,68115.97779505081,0.5,1034.058502825623,0.014813829816283418,25.0,1.4476819039558722,23.55231809604413,tp1,2.0,23.55231809604413,70,SIDEWAYS
2024-06-07 17:00:00+00:00,2024-06-11 13:00:00+00:00,-1,69803.59,66653.38055076152,0.2,413.62340113024925,0.005925531926513368,18.6666666666667,0.579072761582349,18.08759390508435,tp3,10.0,18.08759390508435,71,SIDEWAYS
2024-06-07 17:00:00+00:00,2024-06-12 14:00:00+00:00,-1,69803.59,69803.59,0.3,620.4351016953738,0.008888297889770051,-0.0,0.8686091423735233,-0.8686091423735233,stop,6.0,-0.8686091423735233,72,SIDEWAYS
2024-06-20 10:00:00+00:00,2024-06-20 14:00:00+00:00,1,66209.49,64950.44263107578,0.5,1314.674325092542,0.019856282310776626,-25.000000000000004,1.8405440551295587,-26.840544055129563,stop,2.0,-26.840544055129563,73,SIDEWAYS
2024-06-20 10:00:00+00:00,2024-06-20 14:00:00+00:00,1,66209.49,64950.44263107578,0.3,788.8045950555252,0.011913769386465975,-15.0,1.1043264330777351,-16.104326433077734,stop,6.0,-16.104326433077734,74,SIDEWAYS
2024-06-20 10:00:00+00:00,2024-06-20 14:00:00+00:00,1,66209.49,64950.44263107578,0.2,525.8697300370168,0.00794251292431065,-10.0,0.7362176220518235,-10.736217622051823,stop,10.0,-10.736217622051823,75,SIDEWAYS
2024-06-20 14:00:00+00:00,2024-06-21 13:00:00+00:00,-1,64952.02,63478.67724167417,0.5,1102.1199858783325,0.016968217245257846,25.0,1.5429679802296654,23.457032019770335,tp1,2.0,23.457032019770335,76,SIDEWAYS
2024-06-20 14:00:00+00:00,2024-06-24 06:00:00+00:00,-1,64952.02,62201.78018445846,0.2,440.847994351333,0.006787286898103139,18.666666666666657,0.6171871920918662,18.04947947457479,tp3,10.0,18.04947947457479,77,SIDEWAYS
2024-06-20 14:00:00+00:00,2024-06-24 09:00:00+00:00,-1,64952.02,61415.99738001802,0.3,661.2719915269995,0.010180930347154707,35.99999999999997,0.9257807881377993,35.07421921186217,tp2,6.0,35.07421921186217,78,SIDEWAYS
2024-06-30 17:00:00+00:00,2024-06-30 22:00:00+00:00,1,61707.99,62552.0139508298,0.5,1827.7914370596852,0.029620012530949157,25.0,2.558908011883559,22.44109198811644,tp1,2.0,22.44109198811644,79,SIDEWAYS
2024-06-30 17:00:00+00:00,2024-07-01 01:00:00+00:00,1,61707.99,63283.5013748823,0.2,731.1165748238741,0.011848005012379663,18.66666666666665,1.0235632047534238,17.643103461913228,tp3,10.0,17.643103461913228,80,SIDEWAYS
2024-06-30 17:00:00+00:00,2024-07-01 02:00:00+00:00,1,61707.99,63733.647481991524,0.3,1096.6748622358111,0.017772007518569496,35.99999999999995,1.5353448071301357,34.46465519286981,tp2,6.0,34.46465519286981,81,SIDEWAYS
2024-07-02 14:00:00+00:00,2024-07-03 03:00:00+00:00,-1,62035.43,60725.33938640033,0.5,1183.8003676239684,0.019082649505677132,24.999999999999996,1.657320514673556,23.34267948532644,tp1,2.0,23.34267948532644,82,SIDEWAYS
2024-07-02 14:00:00+00:00,2024-07-03 20:00:00+00:00,-1,62035.43,59589.92752128061,0.2,473.5201470495874,0.007633059802270854,18.666666666666714,0.6629282058694224,18.00373846079729,tp3,10.0,18.00373846079729,83,SIDEWAYS
2024-07-02 14:00:00+00:00,2024-07-04 01:00:00+00:00,-1,62035.43,58891.21252736079,0.3,710.280220574381,0.011449589703406279,36.00000000000003,0.9943923088041334,35.0056076911959,tp2,6.0,35.0056076911959,84,SIDEWAYS
2024-07-09 18:00:00+00:00,2024-07-14 05:00:00+00:00,1,57907.5,60116.29872295015,0.5,655.418479265696,0.011318369455868341,25.000000000000004,0.9175858709719743,24.08241412902803,tp1,2.0,24.08241412902803,85,OTHER
2024-07-09 18:00:00+00:00,2024-07-15 02:00:00+00:00,1,57907.5,62030.59094950695,0.2,262.1673917062784,0.004527347782347337,18.666666666666668,0.3670343483887898,18.29963231827788,tp3,10.0,18.29963231827788,86,OTHER
2024-07-09 18:00:00+00:00,2024-07-15 08:00:00+00:00,1,57907.5,63208.61693508036,0.3,393.25108755941756,0.006791021673521004,35.99999999999997,0.5505515225831846,35.44944847741679,tp2,6.0,35.44944847741679,87,OTHER
2024-07-18 14:00:00+00:00,2024-07-19 14:00:00+00:00,-1,63995.4,65771.44251234963,0.5,900.8145857293797,0.01407623963174509,-25.0,1.2611404200211316,-26.261140420021132,stop,2.0,-26.261140420021132,88,SIDEWAYS
2024-07-18 14:00:00+00:00,2024-07-19 14:00:00+00:00,-1,63995.4,65771.44251234963,0.3,540.4887514376278,0.008445743779047053,-15.0,0.7566842520126789,-15.756684252012679,stop,6.0,-15.756684252012679,89,SIDEWAYS
2024-07-18 14:00:00+00:00,2024-07-19 14:00:00+00:00,-1,63995.4,65771.44251234963,0.2,360.3258342917519,0.005630495852698036,-10.000000000000002,0.5044561680084526,-10.504456168008454,stop,10.0,-10.504456168008454,90,SIDEWAYS
2024-07-19 14:00:00+00:00,2024-07-21 17:00:00+00:00,1,65747.04,67666.54596227602,0.5,856.3015860867819,0.013024184603394799,25.0,1.1988222205214947,23.801177779478504,tp1,2.0,23.801177779478504,91,SIDEWAYS
2024-07-19 14:00:00+00:00,2024-07-23 17:00:00+00:00,1,65747.04,65747.04,0.3,513.7809516520691,0.007814510762036878,0.0,0.7192933323128967,-0.7192933323128967,stop,6.0,-0.7192933323128967,92,SIDEWAYS
2024-07-19 14:00:00+00:00,2024-07-23 17:00:00+00:00,1,65747.04,65747.04,0.2,342.52063443471275,0.00520967384135792,0.0,0.47952888820859785,-0.47952888820859785,stop,10.0,-0.47952888820859785,93,SIDEWAYS
2024-07-26 03:00:00+00:00,2024-07-27 13:00:00+00:00,1,67042.01,69158.19983645123,0.5,792.0131838505934,0.011813684939496793,25.000000000000085,1.1088184573908306,23.891181542609253,tp1,2.0,23.891181542609253,94,SIDEWAYS
2024-07-26 03:00:00+00:00,2024-07-27 20:00:00+00:00,1,67042.01,67042.01,0.3,475.207910310356,0.0070882109636980755,0.0,0.6652910744344984,-0.6652910744344984,stop,6.0,-0.6652910744344984,95,SIDEWAYS
2024-07-26 03:00:00+00:00,2024-07-27 20:00:00+00:00,1,67042.01,67042.01,0.2,316.80527354023735,0.004725473975798718,0.0,0.44352738295633226,-0.44352738295633226,stop,10.0,-0.44352738295633226,96,SIDEWAYS
2024-07-29 16:00:00+00:00,2024-07-31 20:00:00+00:00,-1,66940.01,64855.354248996715,0.5,802.7705529771956,0.011992387706204342,24.99999999999991,1.1238787741680738,23.876121225831838,tp1,2.0,23.876121225831838,97,SIDEWAYS
2024-07-29 16:00:00+00:00,2024-08-01 15:00:00+00:00,-1,66940.01,63048.6525981272,0.2,321.1082211908783,0.004796955082481737,18.666666666666636,0.44955150966722957,18.217115156999405,tp3,10.0,18.217115156999405,98,SIDEWAYS
2024-07-29 16:00:00+00:00,2024-08-02 21:00:00+00:00,-1,66940.01,61936.836197592114,0.3,481.66233178631734,0.007195432623722605,35.999999999999936,0.6743272645008442,35.32567273549909,tp2,6.0,35.32567273549909,99,SIDEWAYS
2024-08-07 08:00:00+00:00,2024-08-07 22:00:00+00:00,1,57348.0,54597.502646895104,0.5,521.2511833111089,0.009089265245712299,-25.000000000000004,0.7297516566355524,-25.729751656635557,stop,2.0,-25.729751656635557,100,RECOVERY
2024-08-07 08:00:00+00:00,2024-08-07 22:00:00+00:00,1,57348.0,54597.502646895104,0.3,312.7507099866653,0.005453559147427379,-15.0,0.4378509939813314,-15.437850993981332,stop,6.0,-15.437850993981332,101,RECOVERY
2024-08-07 08:00:00+00:00,2024-08-07 22:00:00+00:00,1,57348.0,54597.502646895104,0.2,208.50047332444356,0.0036357060982849195,-10.000000000000002,0.291900662654221,-10.291900662654223,stop,10.0,-10.291900662654223,102,RECOVERY
2024-08-11 19:00:00+00:00,2024-08-12 00:00:00+00:00,-1,59621.11,58122.22718499663,0.5,994.4258050597808,0.016679089085389065,25.0,1.3921961270836931,23.607803872916307,tp1,2.0,23.607803872916307,103,SIDEWAYS
2024-08-11 19:00:00+00:00,2024-08-12 11:00:00+00:00,-1,59621.11,59621.11,0.3,596.6554830358684,0.010007453451233437,-0.0,0.8353176762502158,-0.8353176762502158,stop,6.0,-0.8353176762502158,104,SIDEWAYS
2024-08-11 19:00:00+00:00,2024-08-12 11:00:00+00:00,-1,59621.11,59621.11,0.2,397.77032202391234,0.006671635634155626,-0.0,0.5568784508334773,-0.5568784508334773,stop,10.0,-0.5568784508334773,105,SIDEWAYS
2024-08-13 16:00:00+00:00,2024-08-14 16:00:00+00:00,1,61157.59,58642.100828513074,0.5,607.810109989952,0.009938424813501514,-24.999999999999996,0.8509341539859329,-25.85093415398593,stop,2.0,-25.85093415398593,106,BULL
2024-08-13 16:00:00+00:00,2024-08-14 16:00:00+00:00,1,61157.59,58642.100828513074,0.3,364.6860659939712,0.0059630548881009085,-14.999999999999998,0.5105604923915598,-15.510560492391559,stop,6.0,-15.510560492391559,107,BULL
2024-08-13 16:00:00+00:00,2024-08-14 16:00:00+00:00,1,61157.59,58642.100828513074,0.2,243.12404399598083,0.003975369925400606,-10.0,0.34037366159437316,-10.340373661594374,stop,10.0,-10.340373661594374,108,BULL
2024-08-14 17:00:00+00:00,2024-08-15 19:00:00+00:00,-1,59168.36,56867.660902435404,0.5,642.938923028142,0.010866262357586757,25.0,0.9001144922393988,24.0998855077606,tp1,2.0,24.0998855077606,109,SIDEWAYS
2024-08-14 17:00:00+00:00,2024-08-16 17:00:00+00:00,-1,59168.36,59168.36,0.3,385.76335381688517,0.006519757414552054,-0.0,0.5400686953436392,-0.5400686953436392,stop,6.0,-0.5400686953436392,110,SIDEWAYS
2024-08-14 17:00:00+00:00,2024-08-16 17:00:00+00:00,-1,59168.36,59168.36,0.2,257.1755692112568,0.004346504943034703,-0.0,0.3600457968957595,-0.3600457968957595,stop,10.0,-0.3600457968957595,111,SIDEWAYS
2024-08-18 02:00:00+00:00,2024-08-18 23:00:00+00:00,1,60126.0,58945.06825964335,0.5,1272.850875822877,0.021169724841547367,-25.0,1.7819912261520279,-26.781991226152027,stop,2.0,-26.781991226152027,112,SIDEWAYS
2024-08-18 02:00:00+00:00,2024-08-18 23:00:00+00:00,1,60126.0,58945.06825964335,0.3,763.7105254937262,0.01270183490492842,-15.0,1.0691947356912166,-16.069194735691216,stop,6.0,-16.069194735691216,113,SIDEWAYS
2024-08-18 02:00:00+00:00,2024-08-18 23:00:00+00:00,1,60126.0,58945.06825964335,0.2,509.1403503291508,0.008467889936618947,-10.0,0.7127964904608112,-10.71279649046081,stop,10.0,-10.71279649046081,114,SIDEWAYS
2024-08-19 04:00:00+00:00,2024-08-20 00:00:00+00:00,-1,58582.0,59905.04220203066,0.5,1106.9563750514915,0.018895844714272157,-25.0,1.549738925072088,-26.549738925072088,stop,2.0,-26.549738925072088,115,SIDEWAYS
