metric,mean,std,ci_lower_95,ci_upper_95
sharpe,5.345418251676841,1.0877197041239772,3.221572179420968,7.496663665381337
total_return,15.864285358334874,2.9960601194390537,9.863185525787989,21.69021415223446
profit_factor,1.898808896136431,0.24361487885581054,1.468797075018894,2.4227166251640515
