iteration,sharpe,return,max_dd,actual_sharpe,p_value
1,-2.148315643901509,-30.46036994914806,-0.3061914346359246,2.3671188419182774,0.0
2,-1.4052817984224424,-26.464617159063163,-0.30818289373655305,2.3671188419182774,0.0
3,-0.7474163300358619,-14.151843499321581,-0.22920634363703019,2.3671188419182774,0.0
4,-0.39166586843701795,-9.89607822687425,-0.2128676067694638,2.3671188419182774,0.0
5,-0.31525144742638306,-3.806130473374647,-0.07594749016068714,2.3671188419182774,0.0
6,-1.5657131603210368,-32.22849800151134,-0.33316891303291574,2.3671188419182774,0.0
7,-1.3091855487787232,-15.778449493467017,-0.15778449493467017,2.3671188419182774,0.0
8,0.041074527030013096,-0.046630711108974765,-0.12213800040531209,2.3671188419182774,0.0
9,-0.36614454117358725,-7.7077740364324026,-0.12698390703563522,2.3671188419182774,0.0
10,-1.4059577863750536,-24.800407515620158,-0.2751184312617134,2.3671188419182774,0.0
11,-0.44391377942630966,-6.9198227751651515,-0.12042548472257508,2.3671188419182774,0.0
12,-0.8167091191952903,-17.91009754933488,-0.21748162728217857,2.3671188419182774,0.0
13,-1.7462948462561367,-36.714819629877894,-0.3853322949747965,2.3671188419182774,0.0
14,-1.496612539389967,-29.53461752992076,-0.3196662770167269,2.3671188419182774,0.0
15,-1.1462802877320288,-20.006671897223814,-0.22774169773196673,2.3671188419182774,0.0
16,-1.1378747250920882,-16.482109893668063,-0.22782625257436873,2.3671188419182774,0.0
17,-0.19905585737740222,-5.025252918511791,-0.19414877981588086,2.3671188419182774,0.0
18,-1.1925258981758369,-16.023354809298638,-0.16221354133424948,2.3671188419182774,0.0
19,-0.3829474728825463,-5.483885450317871,-0.14256882504644808,2.3671188419182774,0.0
20,-1.6816884466163204,-32.456544629884434,-0.34499445474353996,2.3671188419182774,0.0
21,-1.9386667099831254,-27.093630468146614,-0.28953292685873844,2.3671188419182774,0.0
22,-1.3318826403254194,-17.398090378977994,-0.1981611153088132,2.3671188419182774,0.0
23,-0.6910020150627785,-18.100631217322206,-0.2088399246279431,2.3671188419182774,0.0
24,-0.9511202511736777,-12.15540413011631,-0.1480836906128925,2.3671188419182774,0.0
25,-0.5644842891433269,-10.93704533663864,-0.18087228857373316,2.3671188419182774,0.0
26,-0.4909534050760506,-11.110002573639033,-0.18842918239325668,2.3671188419182774,0.0
27,-1.7163843808011134,-25.791894038737595,-0.28782606482118867,2.3671188419182774,0.0
28,-2.006635341787928,-26.02601224021781,-0.2620960879798644,2.3671188419182774,0.0
29,-1.2804213638047226,-22.40438314334878,-0.26395994339620166,2.3671188419182774,0.0
30,-1.6393566839653098,-30.808223326417718,-0.3253231079208637,2.3671188419182774,0.0
31,-1.654412720858124,-47.01057165023782,-0.4827503476630156,2.3671188419182774,0.0
32,-2.8014435153543986,-35.32273498417,-0.3579987338430939,2.3671188419182774,0.0
33,-0.3487008054766,-8.91351652581498,-0.2270940502843397,2.3671188419182774,0.0
34,-1.1933450425760752,-22.202342348551674,-0.22819018897272902,2.3671188419182774,0.0
35,-0.31139705127121664,-12.193376653073285,-0.2764910590106523,2.3671188419182774,0.0
36,-1.0131251403223058,-16.677954348258297,-0.19981171374743822,2.3671188419182774,0.0
37,-1.1401733538177632,-29.018664489583657,-0.2924578936498947,2.3671188419182774,0.0
38,-2.757879362989767,-52.891453881332275,-0.5296516309380799,2.3671188419182774,0.0
