fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,5.278061511599108,0.6400073198262507,-4.211097577220735,1.1213367668322014,486,Base,15.0,10.0
10.0,5.0,2.4310109314486406,0.30351605210542,-5.085962883049355,1.0537682793962553,486,Stress1,15.0,10.0
