asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
HBAR,FAIL,binance,1H,2024-01-23,2026-01-22,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.5,2.25,6.5,8.5,20,21,9,26,26,2.666277649313103,14.274997024067826,312,-0.028987381928508322,-0.08475107652299307,120,0.3040805309906055,0.5190661094289784,120,-3.306278762673698,1.0539237387901994,0.11404683644591325,0.074,
