fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,27.952206110141663,2.7924614672365817,-3.8289462933600693,1.6340545451751418,504,Base,42.0,37.0
10.0,5.0,23.741740365888077,2.3671002996386528,-4.071039755126615,1.510931527017149,504,Stress1,42.0,37.0
