fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,20.259523565051563,2.127111008415431,-3.2424686612209985,1.4527374301103773,525,Base,29.0,24.0
10.0,5.0,15.550407639396191,1.6258830413649388,-4.577403591558104,1.328628047963797,525,Stress1,29.0,24.0
