metric,mean,std,ci_lower_95,ci_upper_95
sharpe,3.8403014157910613,0.9744727252936848,1.934382404573968,5.7456525535742315
total_return,20.703931893630244,5.343225197116139,10.245126353026997,31.19556495455138
profit_factor,1.4742486900429095,0.14283787739804685,1.213372589863786,1.7736051983866041
