asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,overfit_psr,overfit_dsr,overfit_sr_star,all_pass,error
SUSHI,0.36173151700373424,0.147,False,170.80352741767294,False,-1.300072107476038,False,109.57351670489857,False,0.17853215843913023,False,0.0,True,0.5087404850148305,False,0.6925753367279921,,,False,
