tenkan,kijun,tenkan_5,kijun_5,sharpe,return,max_dd,trades,mean_sharpe,std_sharpe,variance_pct
3,38,8,16,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,8,17,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,8,18,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,8,19,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,8,20,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,9,16,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,9,17,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,9,18,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,9,19,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,9,20,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,10,16,1.9857378970112625,11.26511134155168,-3.1479802609252205,399,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,10,17,1.9857378970112625,11.26511134155168,-3.1479802609252205,399,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,10,18,2.0972287907348663,11.772633663736244,-3.1336511688806357,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,10,19,2.0972287907348663,11.772633663736244,-3.1336511688806357,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,10,20,2.0972287907348663,11.772633663736244,-3.1336511688806357,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,11,16,1.8596762918168266,10.551163089988558,-2.7149371556687396,393,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,11,17,1.8596762918168266,10.551163089988558,-2.7149371556687396,393,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,11,18,1.969808002197209,11.05868541217314,-2.7024415806735536,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,11,19,1.969808002197209,11.05868541217314,-2.7024415806735536,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,11,20,1.969808002197209,11.05868541217314,-2.7024415806735536,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,12,16,1.713778210887206,9.758931247921975,-3.3518870654027477,393,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,12,17,1.713778210887206,9.758931247921975,-3.3518870654027477,393,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,12,18,1.8216345248381711,10.266453570106538,-3.3364464222953583,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,12,19,1.8216345248381711,10.266453570106538,-3.3364464222953583,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,38,12,20,1.8216345248381711,10.266453570106538,-3.3364464222953583,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,8,16,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,8,17,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,8,18,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,8,19,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,8,20,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,9,16,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,9,17,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,9,18,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,9,19,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,9,20,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,10,16,1.9857378970112625,11.26511134155168,-3.1479802609252205,399,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,10,17,1.9857378970112625,11.26511134155168,-3.1479802609252205,399,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,10,18,2.0972287907348663,11.772633663736244,-3.1336511688806357,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,10,19,2.0972287907348663,11.772633663736244,-3.1336511688806357,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,10,20,2.0972287907348663,11.772633663736244,-3.1336511688806357,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,11,16,1.8596762918168266,10.551163089988558,-2.7149371556687396,393,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,11,17,1.8596762918168266,10.551163089988558,-2.7149371556687396,393,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,11,18,1.969808002197209,11.05868541217314,-2.7024415806735536,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,11,19,1.969808002197209,11.05868541217314,-2.7024415806735536,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,11,20,1.969808002197209,11.05868541217314,-2.7024415806735536,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,12,16,1.713778210887206,9.758931247921975,-3.3518870654027477,393,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,12,17,1.713778210887206,9.758931247921975,-3.3518870654027477,393,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,12,18,1.8216345248381711,10.266453570106538,-3.3364464222953583,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,12,19,1.8216345248381711,10.266453570106538,-3.3364464222953583,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,39,12,20,1.8216345248381711,10.266453570106538,-3.3364464222953583,390,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,8,16,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,8,17,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,8,18,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,8,19,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,8,20,2.1026192480487604,11.783134118459039,-3.1333560823529227,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,9,16,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,9,17,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,9,18,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,9,19,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,9,20,1.9058204129824472,10.716050044285597,-3.1636304450723296,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,10,16,1.9857378970112625,11.26511134155168,-3.1479802609252205,399,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,10,17,1.9857378970112625,11.26511134155168,-3.1479802609252205,399,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,10,18,2.0972287907348663,11.772633663736244,-3.1336511688806357,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,10,19,2.0972287907348663,11.772633663736244,-3.1336511688806357,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,10,20,2.0972287907348663,11.772633663736244,-3.1336511688806357,396,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,11,16,1.8596762918168266,10.551163089988558,-2.7149371556687396,393,2.2791627229711406,0.28044625071901347,12.304792803623112
3,40,11,17,1.8596762918168266,10.551163089988558,-2.7149371556687396,393,2.2791627229711406,0.28044625071901347,12.304792803623112
