metric,mean,std,ci_lower_95,ci_upper_95
sharpe,3.1807088628281863,0.9271155652891706,1.3837118866372535,4.971300244900515
total_return,21.862553069365116,6.821947612999254,8.972960343712275,35.38642062012219
profit_factor,1.5223196915589545,0.18210931331156807,1.1969183611225547,1.9028821909126896
