metric,mean,std,ci_lower_95,ci_upper_95
sharpe,1.1928068229883095,0.9721140813735923,-0.7714089658648305,3.0645694978758664
total_return,9.577115679066843,7.8801828284002475,-5.655277615554543,25.441585064442304
profit_factor,1.1614818544201868,0.13490774428664737,0.9115558592047017,1.4437337460920436
