metric,mean,std,ci_lower_95,ci_upper_95
sharpe,5.630455271945014,1.0546792636577142,3.5880869308429593,7.723219165207601
total_return,14.41480891176645,2.5820016139275985,9.337741164152982,19.402606289356246
profit_factor,2.157347679476084,0.3196876340492276,1.61465111882502,2.8524400508526595
