fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,20.017265396071913,1.9641637559680152,-4.588834520774576,1.4895288749112814,429,Base,37.0,32.0
10.0,5.0,16.483750524050222,1.611083309561369,-5.0178182560315365,1.3828810763602868,429,Stress1,37.0,32.0
