fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,11.184057724175545,1.993708370344565,-5.000067148826326,1.5218486723234241,372,Base,50.0,45.0
10.0,5.0,9.782980837519005,1.738717264757364,-5.500766586753381,1.4462045201148754,372,Stress1,50.0,45.0
