fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,9.112217681638125,2.029244880910665,-4.23854458062306,1.5936492279870638,458,Base,30.0,25.0
10.0,5.0,7.0918950320816965,1.5688625389681983,-4.725912984919733,1.4503098009733513,458,Stress1,30.0,25.0
