fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,13.386914177294873,2.1657166792294995,-1.8854588954831386,1.6543785558920954,387,Base,47.0,42.0
10.0,5.0,11.58372365722855,1.8707928527975537,-2.0883950067008383,1.552125356763728,387,Stress1,47.0,42.0
