trial,score,trades,total_return_pct,sharpe,max_drawdown_pct,profit_factor,valid,ichimoku.tenkan,ichimoku.kijun,five_in_one.tenkan_5,five_in_one.kijun_5
31,2.781361091337923,444,19.568579287984367,2.781361091337923,-2.633519258108663,1.825990122559206,True,7,30,16,26
32,2.781361091337923,444,19.568579287984367,2.781361091337923,-2.633519258108663,1.825990122559206,True,7,29,16,28
33,2.6903077016741634,447,19.04113968023151,2.6903077016741634,-2.747849201853414,1.7865503732821633,True,8,27,15,29
34,2.703628160794203,432,18.75238899276901,2.703628160794203,-2.3285873668468793,1.8090516541283894,True,10,34,16,26
35,2.640148730155761,444,18.62049328755657,2.640148730155761,-2.7478492549454336,1.7691743347290845,True,7,24,14,29
36,2.6159645570571257,441,18.1910682584149,2.6159645570571257,-2.61211303733222,1.7511871493827553,True,8,29,11,25
37,2.7404470662285823,450,19.470305827721912,2.7404470662285823,-2.747849201853414,1.8042783454087001,True,7,31,15,27
38,2.693891032484735,447,19.050927241767113,2.693891032484735,-2.645720281450159,1.7872015980047622,True,8,26,16,21
39,2.5783410297673934,447,18.0477409501826,2.5783410297673934,-2.6121389610688217,1.7297318840247045,True,7,35,9,30
40,2.5545697325370216,447,18.109377285217153,2.5545697325370216,-2.747849201853414,1.732612617595502,True,9,22,15,24
41,2.729619999341015,450,19.454987866170903,2.729619999341015,-2.6463982792892637,1.8029624519593874,True,7,40,16,27
42,2.680113922067841,447,19.029944004030284,2.680113922067841,-2.647015830845556,1.7853976673943557,True,7,38,16,27
43,2.780673633304968,444,19.56069387710859,2.780673633304968,-2.633519258108663,1.8256572792086556,True,8,28,16,26
44,2.561709029127127,432,17.806656939677957,2.561709029127127,-2.747849201853414,1.751475421467972,True,13,38,15,29
45,2.4690393152583017,441,17.197861215950372,2.4690393152583017,-2.929037956535274,1.6956398013026999,True,7,20,8,24
46,2.730867411392119,441,19.13941314049399,2.730867411392119,-2.633519258108663,1.8078750109025554,True,8,39,16,28
47,2.561709029127127,432,17.806656939677957,2.561709029127127,-2.747849201853414,1.751475421467972,True,15,26,10,26
48,2.7404470662285823,450,19.470305827721912,2.7404470662285823,-2.747849201853414,1.8042783454087001,True,7,31,15,25
49,2.5536268987797963,447,18.10284124133934,2.5536268987797963,-2.7478492549454336,1.732369387389992,True,8,35,14,23
50,2.703628160794203,432,18.75238899276901,2.703628160794203,-2.3285873668468793,1.8090516541283894,True,10,32,16,28
51,2.781361091337923,444,19.568579287984367,2.781361091337923,-2.633519258108663,1.825990122559206,True,7,30,16,26
52,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,27,16,27
53,2.7404470662285823,450,19.470305827721912,2.7404470662285823,-2.747849201853414,1.8042783454087001,True,7,27,15,27
54,2.7307347976886067,441,19.138733821763545,2.7307347976886067,-2.6341338042747076,1.8078231732775152,True,9,28,16,25
55,2.6910038177666316,447,19.049025091107307,2.6910038177666316,-2.747849201853414,1.7868761034102958,True,7,25,15,29
56,2.64408482391391,444,18.629646505152508,2.64408482391391,-2.645720281450159,1.769793895751584,True,8,24,16,28
57,2.730867411392119,441,19.13941314049399,2.730867411392119,-2.633519258108663,1.8078750109025554,True,8,29,16,27
58,2.63234150117086,435,18.23212488881243,2.63234150117086,-2.1705304335562947,1.7693370212745372,True,12,39,13,18
59,2.7404470662285823,450,19.470305827721912,2.7404470662285823,-2.747849201853414,1.8042783454087001,True,7,26,15,25
60,2.6666415589689074,444,18.61248765779482,2.6666415589689074,-2.61210978844415,1.7685893619860953,True,8,27,11,30
