fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,16.604192705842568,2.2781186337695893,-4.338720481674152,1.6065264571078168,528,Base,30.0,25.0
10.0,5.0,12.899460560138841,1.7674678006957443,-5.335607019768318,1.4545764883468555,528,Stress1,30.0,25.0
