metric,mean,std,ci_lower_95,ci_upper_95
sharpe,2.4924156048672814,1.010171966927501,0.5354789852509512,4.4964509977849
total_return,9.241579519194225,3.7171740745726223,1.9738271447656104,16.609882480827583
profit_factor,1.337215474674814,0.1540261258269952,1.0632106446091059,1.6671965829897681
