fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5,2,25.688287957583533,3.5475606772912265,-1.9708510320427641,2.1705659662681334,423,Base,50.0,45.0
10,5,23.94717167381346,3.3234009635466486,-2.059894806201179,2.066500555295159,423,Stress1,50.0,45.0
15,10,21.77077631910087,3.0377800245537823,-2.171895109055122,1.9428680453645832,423,Stress2,50.0,45.0
20,15,19.594380964388304,2.74676202102303,-2.284675823768867,1.825863542655499,423,Stress3,50.0,45.0
