fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,20.441765451338114,2.5732608003302717,-1.9210076068912452,1.6543551667100513,507,Base,50.0,45.0
10.0,5.0,18.089497395724518,2.2831820154633924,-2.0442339171300006,1.5638033358987764,507,Stress1,50.0,45.0
