asset,cluster,individual_sharpe,cluster_avg_sharpe,param_distance
ILV,cluster_0,2.721354676523997,3.1628295854965183,6.041522986797286
ONE,cluster_0,3.60430449446904,3.1628295854965183,5.706356105256663
PEPE,cluster_1,2.950067693809792,2.950067693809792,0.0
