fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,8.514320624155292,1.3504653025398947,-4.298090350945049,1.352770883346282,303,Base,36.0,31.0
10.0,5.0,6.956083877158159,1.0997180853981117,-4.758113533924924,1.2797888984443182,303,Stress1,36.0,31.0
