asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
OP,2.042309632787505,0.0,True,5.262675242064807,True,1.9504257690618765,True,18.61054437280678,True,1.692983062474947,True,1.1309643357365679e-14,True,1.651352967864134,True,True,
