asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
BTC,2.3090648707299253,0.0,True,12.773337749468425,False,2.107210836300305,True,20.175878145647523,True,1.6507505971737977,True,2.5316073584819747e-14,True,-0.5730738821903657,False,False,
