fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,9.247374869759772,1.401690261780699,-6.687189133110161,1.3289616181487087,363,Base,40.0,35.0
10.0,5.0,7.762021779737305,1.1714856295590936,-7.086959273546833,1.2694317467400025,363,Stress1,40.0,35.0
