asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
HBAR,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,2.75,9.5,10.0,9,40,9,27,78,1.8587869438434006,13.557317612530051,267,0.06654442858476396,0.08304654504407427,78,0.3247288941921149,0.7003324166867664,102,-4.231659362789841,1.06735317119368,0.1746993625426889,0.136,
