metric,mean,std,ci_lower_95,ci_upper_95
sharpe,3.9628665469900297,1.0648838122221296,1.9262756626393138,6.057012740625861
total_return,11.070185002260995,2.792022889464041,5.5790008529458,16.41506743012958
profit_factor,1.5687575758601853,0.18717359194017627,1.2421299737383487,1.9695197612566253
