trial,score,trades,total_return_pct,sharpe,max_drawdown_pct,profit_factor,valid,sl_mult,tp1_mult,tp2_mult,tp3_mult
15,1.7051955487756945,444,12.331458062829315,1.7051955487756945,-3.419461942441071,1.380817364864181,True,4.0,4.25,5.0,8.0
16,1.3415902301784275,481,11.203325201066772,1.3415902301784275,-6.263231929371848,1.277291305903739,True,3.25,4.25,6.0,7.0
17,0.6153316057107933,388,3.7968070221351846,0.6153316057107933,-6.25331052763295,1.136417524697964,True,4.5,4.0,7.0,9.0
18,1.5114476968584207,453,12.759449113441912,1.5114476968584207,-3.0274708161186825,1.345005618845737,True,3.75,4.75,5.0,9.0
19,-0.026080784459132395,543,-0.34789699292101517,-0.026080784459132395,-6.658018044134984,0.9918095402110335,True,3.25,2.75,4.0,7.0
20,0.605475288051215,397,4.225073789507161,0.605475288051215,-5.983672366234849,1.1388929793332365,True,4.25,4.0,8.0,8.0
21,1.5986676791777579,456,12.376826009982555,1.5986676791777579,-3.445699820679482,1.3656767413372226,True,4.0,4.5,4.0,8.0
22,1.7389886039003475,474,14.312922113896608,1.7389886039003475,-2.5627206450650863,1.398243469648625,True,3.75,4.5,4.0,6.5
23,0.6552002197474492,459,4.452362322581771,0.6552002197474492,-3.4765160424099606,1.1326155623338643,True,3.75,3.75,5.5,2.0
24,1.4950833812036954,495,13.057456727989436,1.4950833812036954,-4.277088285642739,1.3251946150982548,True,3.5,4.5,4.0,6.0
25,0.6916317148643484,383,4.699362929386108,0.6916317148643484,-5.965387324260851,1.155353636297667,True,4.5,4.75,6.5,5.0
26,-0.11911298645271366,570,-1.167945390272218,-0.11911298645271366,-8.46344155665908,0.9763402783493554,True,3.0,3.0,5.0,6.5
27,1.0015383204498893,471,7.395014157142543,1.0015383204498893,-4.184402267279008,1.2119873860482269,True,4.0,4.0,3.5,9.5
28,1.0989479390611328,519,9.014090140529563,1.0989479390611328,-3.325334130505486,1.2244392216865374,True,3.5,3.75,3.5,8.5
29,1.243056888165851,414,10.920602758825272,1.243056888165851,-6.719211736821862,1.272948742839398,True,3.0,5.0,10.5,7.5
30,1.1693470018992078,429,8.401320996184648,1.1693470018992078,-5.24571900253461,1.2560404804151821,True,4.25,4.5,5.0,6.5
31,1.5986676791777579,456,12.376826009982555,1.5986676791777579,-3.445699820679482,1.3656767413372226,True,4.0,4.5,4.0,8.0
32,1.9550338895740667,474,16.4329221138966,1.9550338895740667,-2.562126131416853,1.4572304569973067,True,3.75,4.75,4.0,7.5
33,2.0670040739226563,561,19.91057474248896,2.0670040739226563,-4.79954466556406,1.4487976356021868,True,3.25,4.75,3.0,6.5
34,1.5139077190746948,615,16.623679264499103,1.5139077190746948,-5.340545109151751,1.2969995967098982,True,2.75,4.75,3.0,4.5
35,2.019183327698145,519,18.13551871195811,2.019183327698145,-2.8794370248341083,1.451551031899754,True,3.5,4.75,3.5,6.5
36,2.0476837444973413,627,26.87576139620589,2.0476837444973413,-4.206830061465594,1.432223539980155,True,2.25,5.0,3.5,5.5
37,2.0288060980178515,657,29.09391247966262,2.0288060980178515,-3.875342500050749,1.422662440435135,True,2.0,5.0,3.5,5.5
38,2.0288060980178515,657,29.09391247966262,2.0288060980178515,-3.875342500050749,1.422662440435135,True,2.0,5.0,3.5,5.5
39,1.6730821339952469,627,24.12662133488892,1.6730821339952469,-6.0684553324011015,1.3506633841715319,True,2.0,5.0,4.5,5.5
40,2.4370308728792023,666,34.44431466227027,2.4370308728792023,-3.803815572881919,1.5162692522263062,True,2.0,5.0,3.0,4.0
41,2.4370308728792023,666,34.44431466227027,2.4370308728792023,-3.803815572881919,1.5162692522263062,True,2.0,5.0,3.0,4.0
42,1.8464455216939037,672,30.72871737154419,1.8464455216939037,-7.513697636802197,1.3913814819687804,True,1.5,5.0,3.0,4.0
43,1.912016765120107,639,21.96001125709852,1.912016765120107,-4.786953854312392,1.359267091447001,True,2.25,5.0,3.0,3.0
44,1.4098269234746472,660,20.622745078967377,1.4098269234746472,-6.578460985693169,1.2762928971973437,True,1.75,4.75,3.5,4.0
45,1.2245341784535102,600,16.160950521648452,1.2245341784535102,-7.8112443552320165,1.2557109077562083,True,2.25,4.75,4.5,4.5
46,0.13300313897245702,576,1.3096371822399977,0.13300313897245702,-11.386518093431896,1.0180438213727567,True,1.75,5.0,9.0,3.5
47,1.5968068324053941,621,18.164653241936037,1.5968068324053941,-5.181361842479982,1.31470520372342,True,2.5,4.5,3.0,5.0
48,1.6992596333323373,627,18.70909472953923,1.6992596333323373,-4.7506754619573215,1.3119203223063913,True,2.25,5.0,3.5,2.0
