fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,24.67946549387099,3.227724995843747,-2.117329998137185,1.776375376173637,627,Base,31.0,26.0
10.0,5.0,19.318854629723514,2.516285867557029,-2.3490780584125903,1.580841323793092,627,Stress1,31.0,26.0
