regime,trades,net_pnl,return_pct,pct_of_total_pnl,avg_pnl_per_trade,pnl_mismatch_pct
CRASH,0,0.0,0.0,0.0,0.0,2.0747279322594447e-14
HIGH_VOL,12,-77.85355491378863,-0.7785355491378863,-3.5519711041848256,-6.487796242815719,2.0747279322594447e-14
BEAR,36,96.41238243786756,0.9641238243786756,4.398694406236679,2.67812173438521,2.0747279322594447e-14
BULL,63,663.6310725386006,6.636310725386006,30.277337959795723,10.533826548231756,2.0747279322594447e-14
SIDEWAYS,141,495.183404400069,4.95183404400069,22.592123707756336,3.5119390382983617,2.0747279322594447e-14
RECOVERY,54,-92.82625598238556,-0.9282625598238556,-4.235081870368148,-1.7190047404145474,2.0747279322594447e-14
OTHER,219,1107.2938373326974,11.072938373326974,50.51889690076422,5.056136243528298,2.0747279322594447e-14
