metric,mean,std,ci_lower_95,ci_upper_95
sharpe,4.95838341494252,0.9143453348316279,3.175277579959399,6.762571260449825
total_return,21.911022900530813,4.4085565251360865,13.378867607463794,30.65186007355536
profit_factor,1.9174551039553858,0.23880804263677508,1.4975914652239641,2.431314380049692
