metric,mean,std,ci_lower_95,ci_upper_95
sharpe,4.804192329656723,1.0828133987283717,2.733177046577728,7.016405727570576
total_return,13.262884258015072,2.7782306522094324,7.753221526847652,18.722113458057812
profit_factor,1.7681380755851948,0.22533483436728,1.378715682838912,2.2655574645296226
