fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,13.119988758683032,3.0632292610910365,-2.2462472263317323,1.990246697280755,435,Base,50.0,45.0
10.0,5.0,11.568547340035051,2.6976969694241824,-2.4035893020792343,1.8547749920276384,435,Stress1,50.0,45.0
