fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,16.401092202603508,2.7891088870102814,-2.2511135963694473,1.8461688282478834,444,Base,50.0,45.0
10.0,5.0,14.721668165242763,2.4999306965026697,-2.5539428636842,1.742760364490558,444,Stress1,50.0,45.0
