metric,mean,std,ci_lower_95,ci_upper_95
sharpe,6.420146142918425,1.0997977828416705,4.330680202967162,8.577025877438889
total_return,15.554632897351508,2.4353198002276377,10.768859778873503,20.27294613353372
profit_factor,2.426347924672847,0.37731756459443944,1.7949861584603466,3.2479206949385326
