iteration,sharpe,return,max_dd,actual_sharpe,p_value
1,-0.6874228842097801,-13.550486247623228,-0.17804397204830458,2.520017074932062,0.0
2,-0.3938859907725865,-7.552974307594374,-0.14893062014829983,2.520017074932062,0.0
3,-1.3994916074891455,-31.3481308021041,-0.4159641182792335,2.520017074932062,0.0
4,0.12174431682151596,1.4375126706031471,-0.12739529191065135,2.520017074932062,0.0
5,-0.9993717117910127,-22.272176733763203,-0.34786347758548075,2.520017074932062,0.0
6,-0.9555749834816358,-14.591962251327462,-0.25078585624982663,2.520017074932062,0.0
7,1.035947884736688,17.94616402624407,-0.0907040336713355,2.520017074932062,0.0
8,0.5807810547097144,18.162773176339787,-0.1715597356718488,2.520017074932062,0.0
9,-0.13518139023182288,-2.5012423302101516,-0.15303108667591514,2.520017074932062,0.0
10,-0.43155469489023535,-8.788818872481219,-0.2064552913772637,2.520017074932062,0.0
11,-1.856756382382399,-29.48491482329355,-0.3488819504132481,2.520017074932062,0.0
12,-0.3799209707806972,-6.921260508945215,-0.18647777444317848,2.520017074932062,0.0
13,-0.44083943919247964,-9.484276933576252,-0.2613558250415501,2.520017074932062,0.0
14,0.21150459360395746,3.7862861703162887,-0.14341204688191345,2.520017074932062,0.0
15,-0.2280914827252019,-5.266823582575486,-0.25490755198451376,2.520017074932062,0.0
16,-1.2571041881725318,-23.109415922150088,-0.27258359428180645,2.520017074932062,0.0
17,-2.23959325039887,-28.594676439112078,-0.32164828055746064,2.520017074932062,0.0
18,-1.8349416762290414,-23.45298405705082,-0.2769410461659212,2.520017074932062,0.0
19,0.15182334186902904,1.5530562149320915,-0.120931834274417,2.520017074932062,0.0
20,0.13240330471090458,1.410699787596248,-0.11375796544171035,2.520017074932062,0.0
21,-0.3603834072154113,-6.440437220479767,-0.17674764473636595,2.520017074932062,0.0
22,0.14592339214310127,1.862851928031528,-0.10639443704486251,2.520017074932062,0.0
23,-0.3894070334181865,-7.131600231598001,-0.129547330561551,2.520017074932062,0.0
24,-1.487565590462349,-25.40953630226046,-0.2917346005433946,2.520017074932062,0.0
25,-0.6569301959874477,-8.349273318707873,-0.12119310508182313,2.520017074932062,0.0
26,0.013544477872107247,-0.4493286506488725,-0.114424497726899,2.520017074932062,0.0
27,-0.6715626315057251,-14.058583465350916,-0.27549395938701005,2.520017074932062,0.0
28,-1.21683541708113,-28.68638681601293,-0.39983227148787504,2.520017074932062,0.0
29,-0.04928507105436304,-1.323421420516535,-0.134677376327901,2.520017074932062,0.0
30,0.473497117736152,9.16103422621295,-0.13444980472696066,2.520017074932062,0.0
31,-0.5997709936830428,-14.872933892015517,-0.21714179258669097,2.520017074932062,0.0
32,0.10467132310387364,1.0305668425426573,-0.18166823342404326,2.520017074932062,0.0
33,-1.2432792716504777,-18.87618638424142,-0.2433160329975399,2.520017074932062,0.0
34,-0.7218614722391206,-11.710004996270252,-0.18322371668591797,2.520017074932062,0.0
35,-0.9400622381317568,-13.604971090674168,-0.1450860690835838,2.520017074932062,0.0
36,-1.0808209437585035,-19.256120666996136,-0.2502408724148426,2.520017074932062,0.0
37,-0.10301966638668919,-2.3438135480408295,-0.15303272080364438,2.520017074932062,0.0
38,0.3286357332264259,4.842118775320414,-0.09160439923024799,2.520017074932062,0.0
39,0.23378962615555673,3.9023957756589844,-0.19874547401912535,2.520017074932062,0.0
40,-0.35340851172139587,-7.756924425639622,-0.208814232006711,2.520017074932062,0.0
41,-1.4308992478059048,-23.478043132863203,-0.25793052888741597,2.520017074932062,0.0
42,0.5085209351245389,12.300160023304274,-0.12815200679140315,2.520017074932062,0.0
43,0.29663493554796355,4.345117304281887,-0.16253440973277566,2.520017074932062,0.0
44,-0.6716795731753017,-11.3832502450955,-0.18676157230057744,2.520017074932062,0.0
45,-0.7488322403181357,-15.457728763866141,-0.233996057745666,2.520017074932062,0.0
46,-0.7150435477812196,-12.537212694346522,-0.19171046575546924,2.520017074932062,0.0
47,-0.7110516300688422,-16.56492532125973,-0.26437980605745826,2.520017074932062,0.0
48,-0.5816185641513211,-9.374523540315948,-0.13504703239517601,2.520017074932062,0.0
49,-1.2711248093190302,-18.632348125245656,-0.2344915803185872,2.520017074932062,0.0
50,-1.0112138298809066,-37.566611032591105,-0.431758737932906,2.520017074932062,0.0
51,0.4887287633070736,6.025026049184445,-0.1146981750479098,2.520017074932062,0.0
52,-0.7008941548313659,-15.557701218980124,-0.24081898333965324,2.520017074932062,0.0
53,-0.8198582694477408,-15.057205485455139,-0.2353287208050816,2.520017074932062,0.0
54,-0.2998185351652983,-4.342066700081382,-0.10315402450230526,2.520017074932062,0.0
55,-0.3215658793662282,-7.667678283541224,-0.1777283303638889,2.520017074932062,0.0
56,-0.935073042665358,-11.649807561665659,-0.17115906450962015,2.520017074932062,0.0
57,-0.9069714848947246,-17.873148869997635,-0.22089812719248514,2.520017074932062,0.0
58,-0.8153703727232441,-13.45696292360029,-0.19383436961774048,2.520017074932062,0.0
59,-1.708162595295007,-30.798065107183447,-0.3268076816098523,2.520017074932062,0.0
60,0.38267335275207315,4.6516481768086315,-0.09125955135405706,2.520017074932062,0.0
61,0.6576866027066752,15.66096632575562,-0.09553237651079216,2.520017074932062,0.0
62,-0.6664282747932526,-18.213717965952814,-0.2883241721595047,2.520017074932062,0.0
63,-0.2728569847396387,-6.585455772776472,-0.1978016577079048,2.520017074932062,0.0
64,1.1328748578875225,16.67748598042431,-0.039431856081135974,2.520017074932062,0.0
65,-1.3000649805527227,-24.759944620558507,-0.28989400566240775,2.520017074932062,0.0
66,-1.112414452802284,-15.392904357288339,-0.19495577496565486,2.520017074932062,0.0
67,-0.48532471929050575,-6.748638761827419,-0.1623344565228858,2.520017074932062,0.0
68,-0.1565929659259139,-5.129360020472362,-0.26120375528421436,2.520017074932062,0.0
69,0.4757822003846802,4.923078354900268,-0.07810504705282151,2.520017074932062,0.0
70,-0.9426146609973841,-29.261019897526985,-0.35903028760012146,2.520017074932062,0.0
71,-0.01839503332041454,-0.8144204628249829,-0.10754347885215321,2.520017074932062,0.0
72,0.3424347831703162,6.831705927009635,-0.11290987350796589,2.520017074932062,0.0
73,-1.8415275771361646,-38.743648358706906,-0.4335199146959373,2.520017074932062,0.0
74,-1.378813392903878,-21.717169566634663,-0.2572812583657419,2.520017074932062,0.0
75,-0.490856741776585,-11.07307640575651,-0.20500006203807675,2.520017074932062,0.0
76,-0.8655066903396815,-16.28910779202597,-0.1879187970442111,2.520017074932062,0.0
77,0.834031806564312,9.032246248869825,-0.05460870309081989,2.520017074932062,0.0
78,-0.6083895330183028,-11.726015190739925,-0.2159367748644161,2.520017074932062,0.0
79,-0.9216421462988883,-23.755926995229327,-0.26124700962809355,2.520017074932062,0.0
