metric,mean,std,ci_lower_95,ci_upper_95
sharpe,5.090863408470877,1.0521838693640118,3.097900664169309,7.199891470483281
total_return,15.968263381681469,3.157659899463858,9.84381971455013,22.18919833402578
profit_factor,1.8758673982829932,0.24259675278980553,1.4610050094250742,2.4080859527326983
