asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,overfit_psr,overfit_dsr,overfit_sr_star,all_pass,error
SUSHI,1.1915524253734782,0.01,True,5.1742586546858655,True,0.20150483869323985,False,32.537945453540054,True,0.7507454585461126,False,1.723012437894408e-14,True,0.0567160073385009,False,0.9530786682684311,,,False,
