asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
RUNE,SUCCESS,binance,1H,2024-01-26,2026-01-25,17520,42,,1.5,4.75,8.0,10.0,5,38,14,15,52,3.949742723806968,37.03779993212741,285,1.1444194849164615,3.0633495141839218,108,2.422132657961615,8.230067530058104,102,-3.551903081306529,1.6815434847888655,0.6132380834230735,0.0,
EGLD,SUCCESS,binance,1H,2024-01-26,2026-01-25,17520,42,,5.0,1.75,4.0,5.5,5,28,8,19,52,3.1046220952736996,7.60812048622419,307,0.6540225950568667,0.6403537897329725,120,2.131911222012046,1.7894411323932324,91,-1.0180166104003852,1.6976766541630957,0.6866894445084143,0.01,
