metric,mean,std,ci_lower_95,ci_upper_95
sharpe,4.195320750636005,0.8953138198597964,2.4127309782859423,5.916308568120174
total_return,39.729223917971204,9.33787745755211,21.545689182757283,58.12063333893352
profit_factor,1.64063556647406,0.16890184865770677,1.3263497836129987,1.9873540032464296
