regime,trades,net_pnl,return_pct,pct_of_total_pnl,avg_pnl_per_trade,pnl_mismatch_pct
CRASH,0,0.0,0.0,-0.0,0.0,1.099425090604785e-13
HIGH_VOL,6,-102.22814976361643,-1.0222814976361643,65.90747886542933,-17.038024960602737,1.099425090604785e-13
BEAR,48,515.8533232397218,5.158533232397218,-332.5756367272504,10.746944234160871,1.099425090604785e-13
BULL,129,-384.536198355846,-3.8453619835584605,247.91421369489038,-2.9809007624484187,1.099425090604785e-13
SIDEWAYS,36,142.24797656420907,1.4224797656420907,-91.70864904367451,3.9513326823391406,1.099425090604785e-13
RECOVERY,87,-110.98656252614998,-1.1098656252614998,71.55411245291143,-1.2757076152431033,1.099425090604785e-13
OTHER,238,-215.45896184753778,-2.1545896184753777,138.9084807576937,-0.9052897556619235,1.099425090604785e-13
