fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,15.742290392788338,2.181809964474261,-2.7557667805544694,1.5751304991355473,387,Base,27.0,22.0
10.0,5.0,11.797344959336398,1.6265844963691365,-2.923547846295771,1.4076579416848505,387,Stress1,27.0,22.0
