asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard008_pbo,guard008_pass,guard_wfe,guard_wfe_pass,overfit_psr,overfit_dsr,overfit_sr_star,all_pass,error
TON,0.6774003108403469,0.003,True,25.036376265385247,False,-0.9243993248482217,False,124.67868913106972,False,0.08311008857464673,False,0.0,True,,True,1.2130486347500824,True,0.7917529917378157,0.04823424827792122,0.022035532940534248,False,
