metric,mean,std,ci_lower_95,ci_upper_95
sharpe,1.8422261651323943,1.028843980114929,-0.15797862516536093,3.9203123155165525
total_return,6.025497669942467,3.307580790942323,-0.5201595894350133,12.590078676771922
profit_factor,1.2117639196490189,0.1266197489979684,0.9840902736239483,1.4841112445632139
