asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,overfit_psr,overfit_dsr,overfit_sr_star,all_pass,error
ETH,1.8787647854645346,0.0,True,6.279909307623931,True,1.5566714013283045,True,22.5227226849973,True,1.411088751239491,True,0.0,True,1.2157664550576428,True,0.996278730727812,,,True,
