fees_bps,slippage_bps,total_return_pct,sharpe,max_drawdown_pct,profit_factor,trades,scenario,break_even_fees_bps,edge_buffer_bps
5.0,2.0,18.46486270288994,2.7876174693548683,-3.3092084943810662,1.751456216119561,399,Base,43.0,38.0
10.0,5.0,15.738991506192711,2.3629630787154015,-3.500852829782175,1.610100561797293,399,Stress1,43.0,38.0
