asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
ETH,0.5341997161930211,0.143,False,26.01358579556925,False,-0.96477661249111,False,55.16489902131371,False,0.07652456367020663,False,3.48267673045802e-14,True,1.0534674248778104,True,False,
