asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
ETH,FAIL,binance,1H,2024-01-23,2026-01-22,17520,42,WFE<0.6; OVERFIT,3.0,5.0,6.5,9.5,19,32,8,23,52,2.937271909889213,17.199816011057578,285,-0.7017506714295586,-1.237001807297855,75,1.5647101372355425,2.8833940931924484,78,-1.7894195544744362,1.3878929642793487,0.5327086443605964,0.05,
