asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,overfit_psr,overfit_dsr,overfit_sr_star,all_pass,error
CAKE,1.8327622167871889,0.0,True,8.906612250141457,True,1.3686332280605122,True,21.172796086419,True,1.3786085782010153,True,1.456960825976078e-14,True,1.3476142401858535,True,0.9944349277269411,,,True,
