metric,mean,std,ci_lower_95,ci_upper_95
sharpe,4.017845206642465,1.1053199113956327,1.9120250890027939,6.24287066608761
total_return,10.087642008468919,2.5604062757007795,4.989331658535363,15.052901209668986
profit_factor,1.600439783193353,0.20361974819747042,1.2475850063583298,2.0486551149803347
