asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
HBAR,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,1.75,2.5,8.0,10.0,7,38,9,16,52,2.12963685384105,15.465705221898496,312,-1.8686881192351652,-4.080103224438192,114,1.037691957729116,2.2854357080404952,104,-3.7681570571286738,1.2200341200921252,0.48726239680606426,0.044,
