metric,mean,std,ci_lower_95,ci_upper_95
sharpe,1.8717637307652182,0.9584409766540497,-0.043697449604884,3.700498703599411
total_return,12.190649197589249,6.475677920298503,-0.2727207797506667,25.066185073323588
profit_factor,1.2710787573989812,0.15182946710960873,0.9946960746703292,1.5857096524061363
