asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
GALA,SUCCESS,binance,1H,2024-01-24,2026-01-23,17520,42,,1.75,4.75,8.0,9.0,17,23,11,15,52,2.1554723089166177,17.99996358825502,315,2.937781513308911,9.473008817371165,123,2.883273177498191,8.058154858562983,87,-1.5410577572411932,1.9367498214789,1.3376526182084798,0.004,
SAND,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,3.75,6.5,9.0,17,35,13,30,52,2.6518241993751994,18.927998232387132,312,-0.12197261048916677,-0.40581344189427604,123,0.7405785446989621,1.6792800366617344,99,-3.323214577796274,1.1480556053585158,0.2792713577594816,0.136,
MANA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.5,3.25,7.5,9.0,8,24,8,25,52,2.179156851529824,18.399573773176314,348,-0.15899231068270844,-0.580873051470554,141,0.7786001332017723,2.1847577903820747,129,-3.664191468934974,1.13462606607781,0.357294213427168,0.138,
ENJ,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,2.25,4.5,7.0,9.0,18,35,9,26,52,3.018753876762325,19.690733643865887,315,-1.4906967288607402,-3.491156597360312,123,1.0284647419215727,2.403080837164051,120,-4.242790366047943,1.1810429296057474,0.3406918165268319,0.062,
FLOKI,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.75,3.75,5.0,9.0,17,21,11,27,52,3.4424260192810996,16.75681048317297,258,0.0002790682165908747,-0.045264343778239624,114,-0.6573821040050108,-1.2150407403670904,96,-4.448226477060546,0.8772386021808406,-0.19096477319280067,0.38,
PEPE,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,2.75,1.75,3.0,6.5,5,34,15,28,52,2.841136357142365,11.260813620852561,366,0.4442447371935275,0.5773294213863744,114,1.5482810530020303,2.03486121987686,105,-1.583060458735075,1.3534873837251176,0.5449513357955484,0.03,
WIF,FAIL,binance,1H,2024-03-05,2026-01-23,16542,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.25,3.75,8.0,10.0,14,23,13,23,52,4.622833541584649,25.50674142364904,222,-0.7288711374341971,-1.4035638443612108,99,0.8161749367339183,1.5155656188545086,89,-3.213371248531982,1.1706748553443926,0.17655295813531366,0.096,
RONIN,FAIL,binance,1H,2024-02-05,2026-01-23,17239,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,1.75,6.0,8.0,6,30,13,26,52,3.0141556949656154,15.996267815796639,306,0.23087923214472467,0.3889547095849988,126,-1.2790015950672102,-2.382637591595138,99,-4.24046300731743,0.7593268272766037,-0.4243316286558982,0.156,
PIXEL,FAIL,binance,1H,2024-02-19,2026-01-23,16906,42,TRADES<50,5.0,1.5,3.5,10.0,11,36,12,22,52,3.482728933470391,7.052826968648684,267,-1.2957013573199692,-1.2292111740070166,93,6.017232319237906,2.1903371172717456,47,-0.005235849415929916,54.07154717037801,1.7277348981742287,0.0,
ILV,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,2.0,2.75,9.0,10.0,8,37,12,29,52,3.4599253155056466,23.82069942420406,327,3.5630884643232803,8.408916124875997,102,1.9656496356312931,4.109299108313635,85,-2.124421804453336,1.5854542061795458,0.568119094022706,0.016,
FIL,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,4.25,2.0,6.0,8.0,8,34,9,24,52,3.355940840085532,10.094141511275833,285,0.09082927942705338,0.09086021625126506,123,0.5966898133216733,0.5528587684435093,59,-2.6129499672388867,1.1755106676695786,0.1778010524483696,0.214,
THETA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,4.5,6.5,7.5,11,23,8,25,52,2.0181947802850337,16.762521923630857,354,-0.5051349544407733,-1.5630895467725892,147,-0.16347567046276623,-0.4765982193909224,99,-6.515115310768338,0.9625451120163895,-0.08100093809561743,0.132,
CHZ,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,4.0,4.75,7.5,10.0,5,34,10,18,52,2.2229781521744125,9.619606721104113,219,0.8597438421281492,1.1483591998977083,69,0.5151772517303631,0.8597935668454681,93,-2.643952273256178,1.0976829367446095,0.23175092891778581,0.656,
CRV,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0,2.0,4.25,5.5,7.5,12,37,12,21,52,1.0277269784721994,7.41124903500614,355,-3.8583247209207188,-8.059778705379628,108,0.9614208797641429,2.307394041055466,111,-2.0766460580136537,1.1896498561945485,0.9354827691624619,0.066,
