asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
GALA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,4.5,6.5,7.0,15,26,12,18,52,2.5678095037985686,22.16485897000704,330,2.464245325600457,7.417162154833012,124,0.9964276005774731,2.764988294811621,108,-4.279339379355718,1.215989408257843,0.38804576394917717,0.034,
SAND,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,3.75,6.5,10.0,17,28,12,29,52,2.7193439970807765,19.12502144615258,309,-0.039429492941518984,-0.18286353697876123,120,0.86686436815248,1.9649943223760014,99,-3.2663606696067937,1.1732459253810754,0.3187770172082169,0.122,
MANA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,1.5,3.25,8.0,9.5,13,30,9,21,52,2.1908271638907992,18.556179560838302,342,-0.8012650262429644,-2.4068890072646343,138,1.2714915710684587,3.5763416194078523,123,-3.654895860156304,1.2362686693113458,0.58037055228508,0.08,
ENJ,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,2.25,4.5,7.5,9.5,18,35,10,27,52,3.3082928227928194,21.805970901110292,309,-1.6498624939028612,-3.8600278145885514,123,1.0551492766505128,2.491969726052967,120,-4.189075779059825,1.1877396268641032,0.3189407144920651,0.062,
FLOKI,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.75,3.75,5.0,9.0,17,21,11,27,52,3.4424260192810996,16.75681048317297,258,0.0002790682165908747,-0.045264343778239624,114,-0.6573821040050108,-1.2150407403670904,96,-4.448226477060546,0.8772386021808406,-0.19096477319280067,0.38,
PEPE,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,2.75,1.75,3.5,5.5,5,34,15,28,52,2.9703790195533655,12.061450456361577,381,0.49651350445730474,0.6500566941136432,114,1.085342176689497,1.4439521289677515,105,-1.981148698888835,1.2496372851834299,0.36538844691028427,0.078,
WIF,FAIL,binance,1H,2024-03-05,2026-01-23,16542,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,3.25,3.25,5.0,10.0,12,30,15,17,52,5.374127256918385,19.70399666699818,222,1.4589553707762561,2.169679092305543,104,-0.141090300385196,-0.23428913294289977,83,-3.115484456454898,0.9674843995810828,-0.026253621032803667,0.238,
RONIN,FAIL,binance,1H,2024-02-05,2026-01-23,17239,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,1.75,6.0,9.0,6,28,13,29,52,3.082274794363933,16.254708185308452,306,0.16521618452565393,0.26038328101358754,126,-1.1687730569478867,-2.2112090201665713,99,-4.24046300731743,0.776643039497335,-0.3791917122655763,0.134,
PIXEL,FAIL,binance,1H,2024-02-19,2026-01-23,16906,42,TRADES<50,5.0,1.5,3.5,10.0,11,36,12,22,52,3.482728933470391,7.052826968648684,267,-1.2957013573199692,-1.2292111740070166,93,6.017232319237906,2.1903371172717456,47,-0.005235849415929916,54.07154717037801,1.7277348981742287,0.0,
ILV,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,2.0,2.75,9.0,10.0,8,37,12,29,52,3.4599253155056466,23.82069942420406,327,3.5630884643232803,8.408916124875997,102,1.9656496356312931,4.109299108313635,85,-2.124421804453336,1.5854542061795458,0.568119094022706,0.016,
