iteration,sharpe,return,max_dd,actual_sharpe,p_value
1,-1.7113934169098337,-17.25702488718278,-0.1789125729298674,2.074642313492817,0.0
2,-0.5049396247414053,-7.1624478521511765,-0.1473903528636864,2.074642313492817,0.0
3,-1.2506284785190005,-14.30754940348703,-0.15125937628495478,2.074642313492817,0.0
4,0.5270920857295658,4.650558835532448,-0.06327034878260185,2.074642313492817,0.0
5,-0.6682927881677635,-7.576820133875883,-0.10628059514280364,2.074642313492817,0.0
6,-0.597981534394131,-5.9735290421469855,-0.10552566173463218,2.074642313492817,0.0
7,-1.3019153277148419,-15.282735739718733,-0.16449057730941974,2.074642313492817,0.0
8,-2.2201095963186672,-21.494196155974908,-0.2513131177499912,2.074642313492817,0.0
9,-0.8168719082763678,-8.844665414067155,-0.1550991142109055,2.074642313492817,0.0
10,-1.5428892555508529,-19.065253503116473,-0.2226606259921905,2.074642313492817,0.0
11,-0.5438813170816779,-7.1722016259534005,-0.08165939376006903,2.074642313492817,0.0
12,0.8356282726415836,10.266338493297521,-0.03968970736893962,2.074642313492817,0.0
13,-1.159488725849482,-12.726018940018236,-0.15870811131848928,2.074642313492817,0.0
14,-0.34508887665114907,-3.402977763131332,-0.140281582575291,2.074642313492817,0.0
15,0.38257655727206863,5.187751488893855,-0.04262713633521065,2.074642313492817,0.0
16,-1.198122752151338,-12.501631268461534,-0.17481162521729088,2.074642313492817,0.0
17,0.2625538845018582,2.4467857326524456,-0.06101316589509842,2.074642313492817,0.0
18,-1.299871064815911,-11.561960111561277,-0.1328650908807827,2.074642313492817,0.0
19,-0.898568918852581,-11.044091578924142,-0.15977008550849214,2.074642313492817,0.0
20,1.1120852886967656,11.034144008158986,-0.04471908325384322,2.074642313492817,0.0
21,-0.7649274130920267,-7.0554822148703895,-0.1102046191797349,2.074642313492817,0.0
22,-1.538339331288377,-14.606799992190444,-0.16184317399471526,2.074642313492817,0.0
23,0.672378589842167,7.867542826551133,-0.08629594597927714,2.074642313492817,0.0
24,0.3688115952369698,3.659107167866682,-0.06250585350178206,2.074642313492817,0.0
25,-2.778337198775734,-23.272740008363513,-0.2519930408323703,2.074642313492817,0.0
26,-1.0720517487870849,-15.001399461497744,-0.19398488103100564,2.074642313492817,0.0
27,-0.047869404546812475,-2.466740223476005,-0.1697177391910908,2.074642313492817,0.0
28,0.21191867416840746,1.9854565517381628,-0.05888382056052355,2.074642313492817,0.0
29,-0.5625260703481207,-6.9673450946648,-0.0974475018475911,2.074642313492817,0.0
30,-0.7809433444634376,-9.523796587616163,-0.1439040202557461,2.074642313492817,0.0
31,-1.0047400402984483,-11.779412742174777,-0.14096634994179635,2.074642313492817,0.0
