iteration,sharpe,return,max_dd,actual_sharpe,p_value
1,-1.094009220397857,-14.462972063857837,-0.18443594433372823,1.9641637559680152,0.0
2,0.35317317581095486,7.2372917609450305,-0.13046021727543522,1.9641637559680152,0.0
3,-0.04099439944200241,-1.228215952204481,-0.159534114652915,1.9641637559680152,0.0
4,-1.1092536438949478,-14.860605618436473,-0.2060237036876772,1.9641637559680152,0.0
5,-0.16998078336174668,-2.2538349181330686,-0.11402945614658766,1.9641637559680152,0.0
6,-0.8645732138539229,-13.14396074940094,-0.17674449916892065,1.9641637559680152,0.0
7,-0.9312950759685009,-12.361579416807267,-0.19052320148237256,1.9641637559680152,0.0
8,-1.2287659357478222,-19.987531932636628,-0.2528024029486099,1.9641637559680152,0.0
9,-1.9105733583752973,-28.40934718565371,-0.31445639223186617,1.9641637559680152,0.0
10,-1.4792714507624163,-17.22404614245654,-0.2288427479296865,1.9641637559680152,0.0
11,-0.7767363560260847,-12.293667778155937,-0.20410359474926332,1.9641637559680152,0.0
12,-1.9330315368511621,-26.79496876126477,-0.2772557167089368,1.9641637559680152,0.0
13,-1.925458014880051,-24.541151861527013,-0.2719130765309449,1.9641637559680152,0.0
14,-1.6950669974946906,-23.17942142031305,-0.26776200293168595,1.9641637559680152,0.0
15,-1.1709525586949232,-14.546603195554997,-0.23211383474905478,1.9641637559680152,0.0
16,-0.4034353047327949,-5.384344194578993,-0.1756104181537128,1.9641637559680152,0.0
17,-0.0014327153096514676,-0.323575010020527,-0.06064579200406539,1.9641637559680152,0.0
18,-0.4977176125723024,-8.098012299902546,-0.16564708849570053,1.9641637559680152,0.0
19,0.05820428146425434,0.3337058927371128,-0.08616040389314772,1.9641637559680152,0.0
20,-1.2758187376081194,-16.60184184852518,-0.21982410420029752,1.9641637559680152,0.0
21,-0.299416882978343,-4.00213078912095,-0.13326309067925568,1.9641637559680152,0.0
22,-0.19927127364690833,-3.4853542952974936,-0.13352175789526177,1.9641637559680152,0.0
23,-0.7480902412039079,-11.282145018046174,-0.1605500503146653,1.9641637559680152,0.0
24,-0.6495733780590923,-7.894362957956869,-0.10769656708263131,1.9641637559680152,0.0
25,-1.5196502205245066,-23.803099402063655,-0.2894059689500986,1.9641637559680152,0.0
26,-1.519312168354521,-15.797312294742149,-0.21684057004155322,1.9641637559680152,0.0
27,-2.1548606563877004,-31.43761113449376,-0.3521460711560185,1.9641637559680152,0.0
28,0.4245804423583144,5.352341065472155,-0.07897872087516355,1.9641637559680152,0.0
29,0.10729195239332605,0.9066323781492303,-0.08386594623272692,1.9641637559680152,0.0
30,-1.6511159392917298,-22.095201881625748,-0.26006959035930133,1.9641637559680152,0.0
31,-0.6689365874233972,-9.134511117847143,-0.17232467621124814,1.9641637559680152,0.0
32,-1.1626910901625231,-15.944066103496024,-0.19600960526680433,1.9641637559680152,0.0
33,-1.1419593104470465,-14.316343530327957,-0.19475334058418792,1.9641637559680152,0.0
34,-0.5037125559089595,-5.819049115628372,-0.1347060792682533,1.9641637559680152,0.0
35,-0.8469482855024292,-10.820419728353025,-0.18585827711236613,1.9641637559680152,0.0
36,-0.4271712443367279,-6.083932165625794,-0.13764779946485284,1.9641637559680152,0.0
37,0.34253248920898166,3.3784552696879855,-0.09593843418379899,1.9641637559680152,0.0
38,0.29100395594145245,4.3011641066308615,-0.11192479384144294,1.9641637559680152,0.0
39,-0.11548669357967946,-1.8900309832311502,-0.1065599620701676,1.9641637559680152,0.0
40,-0.1601789544197753,-2.5174663088259885,-0.1395686640280458,1.9641637559680152,0.0
41,-1.6891835206124532,-22.3871323579758,-0.24207969481022495,1.9641637559680152,0.0
42,-0.39679841495706314,-5.2916843827854105,-0.1286584088300191,1.9641637559680152,0.0
43,0.3731050065837386,3.721042304376132,-0.10689456171082279,1.9641637559680152,0.0
44,-1.4984447423720095,-22.869767352967884,-0.2709624316531033,1.9641637559680152,0.0
45,0.0964878694136273,0.7984972002689439,-0.1158574900622178,1.9641637559680152,0.0
46,0.47160791047564776,5.42728200923952,-0.08847530901499623,1.9641637559680152,0.0
47,-0.5214424897657445,-6.877718837476698,-0.11162924730972934,1.9641637559680152,0.0
48,-2.340301972700879,-32.15288782445683,-0.35029608023887204,1.9641637559680152,0.0
49,-1.0318796086244155,-11.689290764956716,-0.19612685115148798,1.9641637559680152,0.0
50,-0.6735942177452506,-12.059775128658801,-0.1903910706935874,1.9641637559680152,0.0
51,-1.5380098578526913,-19.313633575104284,-0.22199198900781836,1.9641637559680152,0.0
52,-1.5428314943179544,-19.424399415879467,-0.24855371193644182,1.9641637559680152,0.0
53,-0.32775646100418765,-4.637452199831538,-0.09836593513235792,1.9641637559680152,0.0
