regime,trades,net_pnl,return_pct,pct_of_total_pnl,avg_pnl_per_trade,pnl_mismatch_pct
CRASH,6,103.66686985768085,1.0366686985768085,7.145010633714438,17.27781164294681,0.0
HIGH_VOL,3,10.466990521242582,0.10466990521242582,0.7214142635919996,3.488996840414194,0.0
BEAR,18,226.220150362291,2.26220150362291,15.591725515760722,12.567786131238389,0.0
BULL,36,-40.261625672001536,-0.4026162567200154,-2.77494385575651,-1.1183784908889316,0.0
SIDEWAYS,126,439.0405921899361,4.390405921899361,30.25990563943854,3.484449144364572,0.0
RECOVERY,42,125.62330227914575,1.2562330227914575,8.658309369802165,2.9910310066463275,0.0
OTHER,165,586.1424688627011,5.861424688627011,40.39857843344865,3.5523785991678856,0.0
