asset,base_sharpe,guard001_p_value,guard001_pass,guard002_variance_pct,guard002_pass,guard003_sharpe_ci_lower,guard003_pass,guard005_top10_pct,guard005_pass,guard006_stress1_sharpe,guard006_pass,guard007_mismatch_pct,guard007_pass,guard_wfe,guard_wfe_pass,all_pass,error
STRK,1.5010381412377363,,True,12.496083336844466,False,0.560619513404414,False,34.9810313390243,True,1.09516103931331,True,1.5287031995995766e-14,True,0.8515231642002312,True,False,
