iteration,sharpe,return,max_dd,actual_sharpe,p_value
1,-1.0932248736135999,-18.7446825818543,-0.22674000080029721,0.3347033367572971,0.179
2,0.7142209424642377,12.476556967221676,-0.13005159874038064,0.3347033367572971,0.179
3,-0.29256473322741017,-9.508231419599667,-0.20159028331749118,0.3347033367572971,0.179
4,-1.3551285112743499,-29.626523257031945,-0.35512134053842237,0.3347033367572971,0.179
5,-0.47136887368106123,-10.192891647090185,-0.1813457869851678,0.3347033367572971,0.179
6,-0.23159593931881467,-4.931988833795609,-0.11689596489994625,0.3347033367572971,0.179
7,-0.7867461212586475,-16.563889851890202,-0.19776631593541194,0.3347033367572971,0.179
8,-1.3203196504250307,-28.477140479646422,-0.2966066326181569,0.3347033367572971,0.179
9,0.012133898427723968,-0.8490182462684404,-0.20026012889562805,0.3347033367572971,0.179
10,-1.0208735676556473,-21.197882117673437,-0.26142620466377164,0.3347033367572971,0.179
11,-1.3166427256367128,-23.88454863947802,-0.2849471118223932,0.3347033367572971,0.179
12,0.7517794815803296,10.297333112811957,-0.0609449125459548,0.3347033367572971,0.179
13,-1.6418297894315055,-28.946065560134027,-0.3242310860001725,0.3347033367572971,0.179
14,0.002213049467485886,-0.9317232149850363,-0.17802292325569247,0.3347033367572971,0.179
15,-0.2163757932921981,-4.969447281616846,-0.1730876153608374,0.3347033367572971,0.179
16,1.0602527025834294,19.441408830928708,-0.08278073898153582,0.3347033367572971,0.179
17,0.2835230802254145,4.374435476154059,-0.12139701655600144,0.3347033367572971,0.179
18,-0.9543590268188571,-15.385990606212074,-0.23535351382701897,0.3347033367572971,0.179
19,-1.0775511564396798,-17.827815741783848,-0.23856862149174451,0.3347033367572971,0.179
20,-0.3280816484474369,-5.603263868630415,-0.18471853991258314,0.3347033367572971,0.179
21,-0.3459049789584882,-6.994853941673684,-0.16007272791231197,0.3347033367572971,0.179
22,-1.2152549616067148,-23.887384037391534,-0.27340864899057993,0.3347033367572971,0.179
23,-0.9609425875999219,-21.66714423909045,-0.25011151031913426,0.3347033367572971,0.179
24,-0.6801403250302869,-11.323067575887558,-0.21496093083246337,0.3347033367572971,0.179
25,-0.20918346865371404,-4.765985560405683,-0.2399679280228053,0.3347033367572971,0.179
26,0.13981966323348868,1.7508650333355025,-0.1326438737510196,0.3347033367572971,0.179
27,1.0006195900746973,16.782284128725177,-0.10581736747426307,0.3347033367572971,0.179
28,-0.35823813606678245,-9.95424091748548,-0.26823929280135805,0.3347033367572971,0.179
29,-1.0012718885156204,-18.890528380738903,-0.23012070659359685,0.3347033367572971,0.179
30,-1.1708007270943859,-17.32116480889304,-0.21560865845777255,0.3347033367572971,0.179
31,0.5414301790600502,8.652158263735888,-0.11613230155990828,0.3347033367572971,0.179
32,-1.5810380952073972,-27.240264405282865,-0.29823634709632263,0.3347033367572971,0.179
33,-0.3403998961084124,-5.7560562175112295,-0.15406488028646714,0.3347033367572971,0.179
34,0.5306945241292776,9.362112669469514,-0.09629583795876195,0.3347033367572971,0.179
35,-0.7767119173514201,-18.54590907844492,-0.3119628802199771,0.3347033367572971,0.179
36,-0.6730563205424211,-11.052676016579099,-0.18159041189659542,0.3347033367572971,0.179
37,0.64466140878277,12.272993966127332,-0.09708704373161825,0.3347033367572971,0.179
38,-0.09145653023458632,-2.6526259603698588,-0.17150972701775613,0.3347033367572971,0.179
39,-0.7340005119859317,-15.533453265627074,-0.1746963065440449,0.3347033367572971,0.179
40,-0.7407275532822464,-14.617658445934179,-0.18516064459019943,0.3347033367572971,0.179
41,0.041289780315439374,-0.288539003963284,-0.15424512558467496,0.3347033367572971,0.179
42,0.6387574899583359,11.362923453846307,-0.14574989630462265,0.3347033367572971,0.179
43,0.8679928257825679,13.907136347722759,-0.11473803636506386,0.3347033367572971,0.179
44,-0.536451326997747,-13.332078735088981,-0.22348296997442751,0.3347033367572971,0.179
45,-1.5298796400748318,-27.652093315022174,-0.31985348292034343,0.3347033367572971,0.179
46,-0.5881129334301026,-12.228742590048224,-0.2128901408772329,0.3347033367572971,0.179
47,-1.0358896109423625,-16.2526384637101,-0.22611330661380002,0.3347033367572971,0.179
48,-0.28787442016083276,-6.144985708170914,-0.17057319370889779,0.3347033367572971,0.179
49,-0.4290735069539783,-12.861206742910781,-0.2554613598961821,0.3347033367572971,0.179
50,-0.7053674302463404,-12.956861430629429,-0.21603295608443152,0.3347033367572971,0.179
51,-0.12195719377534293,-2.3161430616308043,-0.10970439994441938,0.3347033367572971,0.179
52,0.6433722267210051,10.487644844322519,-0.10838465974978162,0.3347033367572971,0.179
53,-0.01441705218449294,-0.933204589677894,-0.1102601017886301,0.3347033367572971,0.179
54,-0.78291458514875,-14.916236808417038,-0.261912526417174,0.3347033367572971,0.179
55,1.294320283189575,25.20344419147287,-0.11291055421566532,0.3347033367572971,0.179
56,0.9964726685150463,15.680405432911982,-0.09051155711743142,0.3347033367572971,0.179
57,-0.12502640876392782,-2.950616542420881,-0.16822350799327457,0.3347033367572971,0.179
58,-0.3525147713132064,-8.527704886321663,-0.1806519552995498,0.3347033367572971,0.179
59,0.14749219407294825,1.946080526419225,-0.1388194833558708,0.3347033367572971,0.179
60,0.8388198597822469,14.966269527510256,-0.10625733777741675,0.3347033367572971,0.179
61,0.7485477228815908,15.554764604288573,-0.14158087251606077,0.3347033367572971,0.179
62,0.08960150540689074,0.8035669850310567,-0.15307820445431997,0.3347033367572971,0.179
